fecha,hora,partido,bookmaker_api,bookmaker_betano,pick,market_original,key,probabilidad,prob_num,cuota_justa,cuota_api,ev_api,ev_api_num,dif_api_vs_justa,ratio_api_vs_justa,cuota_betano,ev_betano,ev_betano_num,dif_betano_vs_justa,ratio_betano_vs_justa,estado_api,estado_betano,perfil_pick,prioridad_mercado,score,score_num,alerta_valor,cobertura_betano,confianza,fuente,razon,riesgo,betano_url
2026-09-07,11:30,Cagliari vs Lecce,,,Corners total -10.5,CORNERS_TOTALS UNDER.10.5,CORNERS_TOTALS:UNDER_10_5,86.2%,0.862200,1.16,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,6,116.22,116.224000,,Betano mapeado,Alta,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,https://www.betano.pe/cuotas-de-partido/cagliari-calcio-us-lecce/91322789/
2026-09-07,11:30,Cagliari vs Lecce,,,Visita corners -5.5,CORNERS_AWAY UNDER.5.5,CORNERS_AWAY:UNDER_5_5,85.8%,0.857600,1.17,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,4,101.76,101.761000,,Betano mapeado,Alta,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,https://www.betano.pe/cuotas-de-partido/cagliari-calcio-us-lecce/91322789/
2026-09-07,11:30,Cagliari vs Lecce,,,Local tarjetas -3.5,CARDS_HOME UNDER.3.5,CARDS_HOME:UNDER_3_5,85.7%,0.857100,1.17,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,2,88.71,88.712000,,Betano mapeado,Alta,contexto premium torneo actual,usa promedios del contexto premium/API-Football,depende mucho del arbitro y del contexto competitivo,https://www.betano.pe/cuotas-de-partido/cagliari-calcio-us-lecce/91322789/
2026-09-07,11:30,Cagliari vs Lecce,,,Visita tarjetas -3.5,CARDS_AWAY UNDER.3.5,CARDS_AWAY:UNDER_3_5,85.7%,0.857100,1.17,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,2,88.71,88.712000,,Betano mapeado,Alta,contexto premium torneo actual,usa promedios del contexto premium/API-Football,depende mucho del arbitro y del contexto competitivo,https://www.betano.pe/cuotas-de-partido/cagliari-calcio-us-lecce/91322789/
2026-09-07,11:30,Cagliari vs Lecce,,,SHOTS_TOTAL OVER.24.5,SHOTS_TOTAL OVER.24.5,SHOTS_TOTAL:OVER_24_5,85.3%,0.853100,1.17,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,2,88.31,88.314000,,Betano mapeado,Alta,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,https://www.betano.pe/cuotas-de-partido/cagliari-calcio-us-lecce/91322789/
2026-09-07,11:30,Cagliari vs Lecce,,,Local goles -2.5,TEAM_TOTAL_HOME UNDER.2.5,TEAM_TOTAL_HOME:UNDER_2_5,84.5%,0.845500,1.18,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,4,100.55,100.546000,,Betano mapeado,Alta,torneo actual,usa Poisson base con estadisticas de goles del torneo,un gol temprano o baja eficacia puede cambiar la lectura del mercado,https://www.betano.pe/cuotas-de-partido/cagliari-calcio-us-lecce/91322789/
2026-09-07,11:30,Cagliari vs Lecce,10Bet,Betano,Goles -3.5,TOTALS UNDER.3.5,TOTALS:UNDER_3_5,83.9%,0.838700,1.19,1.22,0.02,0.023200,0.03,1.02,1.25,0.05,0.048400,0.06,1.05,EV positivo,EV positivo Betano,Seguro,10,148.06,148.056000,,Betano mapeado,Alta,torneo actual,usa Poisson base con estadisticas de goles del torneo,un gol temprano o baja eficacia puede cambiar la lectura del mercado,https://www.betano.pe/cuotas-de-partido/cagliari-calcio-us-lecce/91322789/
2026-09-07,11:30,Cagliari vs Lecce,,,Visita goles -1.5,TEAM_TOTAL_AWAY UNDER.1.5,TEAM_TOTAL_AWAY:UNDER_1_5,82.7%,0.826600,1.21,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,4,98.66,98.664000,,Betano mapeado,Alta,torneo actual,usa Poisson base con estadisticas de goles del torneo,un gol temprano o baja eficacia puede cambiar la lectura del mercado,https://www.betano.pe/cuotas-de-partido/cagliari-calcio-us-lecce/91322789/
2026-09-07,11:30,Cagliari vs Lecce,,,SHOTS_ON_TARGET_TOTAL OVER.6.5,SHOTS_ON_TARGET_TOTAL OVER.6.5,SHOTS_ON_TARGET_TOTAL:OVER_6_5,81.5%,0.815100,1.23,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,2,84.50,84.505000,,Betano mapeado,Alta,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,https://www.betano.pe/cuotas-de-partido/cagliari-calcio-us-lecce/91322789/
2026-09-07,11:30,Cagliari vs Lecce,,,DOUBLE_CHANCE 1X,DOUBLE_CHANCE 1X,DOUBLE_CHANCE:1X,79.2%,0.792200,1.26,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,9,124.22,124.216000,,Betano mapeado,Alta,torneo actual,usa Poisson base con estadisticas de goles del torneo,riesgo propio del resultado final y variacion del modelo,https://www.betano.pe/cuotas-de-partido/cagliari-calcio-us-lecce/91322789/
2026-09-07,11:30,Cagliari vs Lecce,10Bet,,Local corners -5.5,CORNERS_HOME UNDER.5.5,CORNERS_HOME:UNDER_5_5,78.5%,0.785100,1.27,1.57,0.23,0.232700,0.30,1.23,,,,,,EV positivo,No encontrado en Betano,Valor,4,100.70,100.701000,,Betano mapeado,Alta,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,https://www.betano.pe/cuotas-de-partido/cagliari-calcio-us-lecce/91322789/
2026-09-07,11:30,Cagliari vs Lecce,,,Tarjetas total -5.5,CARDS_TOTALS UNDER.5.5,CARDS_TOTALS:UNDER_5_5,78.5%,0.785100,1.27,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,3,86.51,86.513000,,Betano mapeado,Alta,contexto premium torneo actual,usa promedios del contexto premium/API-Football,depende mucho del arbitro y del contexto competitivo,https://www.betano.pe/cuotas-de-partido/cagliari-calcio-us-lecce/91322789/
2026-09-07,11:30,Cagliari vs Lecce,10Bet,Betano,Corners total -9.5,CORNERS_TOTALS UNDER.9.5,CORNERS_TOTALS:UNDER_9_5,77.6%,0.776400,1.29,1.77,0.37,0.374200,0.48,1.37,1.67,0.30,0.296600,0.38,1.30,EV positivo,EV positivo Betano,Valor,6,129.12,129.123000,,Betano mapeado,Alta,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,https://www.betano.pe/cuotas-de-partido/cagliari-calcio-us-lecce/91322789/
2026-09-07,11:30,Cagliari vs Lecce,,Betano,Tarjetas total +2.5,CARDS_TOTALS OVER.2.5,CARDS_TOTALS:OVER_2_5,76.2%,0.761900,1.31,,,,,,1.40,0.07,0.066700,0.09,1.07,Sin cuota/EV,EV positivo Betano,Solo modelo,3,93.26,93.257000,,Betano mapeado,Alta,contexto premium torneo actual,usa promedios del contexto premium/API-Football,depende mucho del arbitro y del contexto competitivo,https://www.betano.pe/cuotas-de-partido/cagliari-calcio-us-lecce/91322789/
2026-09-07,11:30,Cagliari vs Lecce,,,SHOTS_TOTAL OVER.26.5,SHOTS_TOTAL OVER.26.5,SHOTS_TOTAL:OVER_26_5,74.7%,0.747200,1.34,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,2,77.72,77.716000,,Betano mapeado,Alta,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,https://www.betano.pe/cuotas-de-partido/cagliari-calcio-us-lecce/91322789/
2026-09-07,11:30,Cagliari vs Lecce,,,Local goles +0.5,TEAM_TOTAL_HOME OVER.0.5,TEAM_TOTAL_HOME:OVER_0_5,74.1%,0.740700,1.35,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,4,90.08,90.075000,,Betano mapeado,Alta,torneo actual,usa Poisson base con estadisticas de goles del torneo,un gol temprano o baja eficacia puede cambiar la lectura del mercado,https://www.betano.pe/cuotas-de-partido/cagliari-calcio-us-lecce/91322789/
2026-09-07,11:30,Cagliari vs Lecce,10Bet,Betano,1T -1.5,FIRST_HALF_TOTALS UNDER.1.5,FIRST_HALF_TOTALS:UNDER_1_5,73.6%,0.735800,1.36,1.10,-0.19,-0.190700,-0.26,0.81,1.33,-0.02,-0.021400,-0.03,0.98,EV negativo,EV negativo Betano,Evitar,5,83.80,83.802000,Cuota por debajo de la cuota justa: valor limitado,Betano mapeado,Alta,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el primer tiempo puede tener ritmo bajo o rotaciones,https://www.betano.pe/cuotas-de-partido/cagliari-calcio-us-lecce/91322789/
2026-09-07,11:30,Cagliari vs Lecce,10Bet,,Visita corners -4.5,CORNERS_AWAY UNDER.4.5,CORNERS_AWAY:UNDER_4_5,72.5%,0.725400,1.38,1.55,0.12,0.124400,0.17,1.12,,,,,,EV positivo,No encontrado en Betano,Valor,4,92.78,92.784000,,Betano mapeado,Alta,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,https://www.betano.pe/cuotas-de-partido/cagliari-calcio-us-lecce/91322789/
2026-09-07,11:30,Cagliari vs Lecce,,,DOUBLE_CHANCE 12,DOUBLE_CHANCE 12,DOUBLE_CHANCE:12,71.8%,0.718400,1.39,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,9,116.84,116.841000,,Betano mapeado,Alta,torneo actual,usa Poisson base con estadisticas de goles del torneo,riesgo propio del resultado final y variacion del modelo,https://www.betano.pe/cuotas-de-partido/cagliari-calcio-us-lecce/91322789/
2026-09-07,11:30,Cagliari vs Lecce,10Bet,,DNB local,DRAW_NO_BET HOME,DRAW_NO_BET:HOME,71.1%,0.710700,1.41,1.48,0.05,0.051800,0.07,1.05,,,,,,EV positivo,No encontrado en Betano,Equilibrado,9,117.00,117.002000,,Betano mapeado,Alta,torneo actual,usa Poisson base con estadisticas de goles del torneo,riesgo propio del resultado final y variacion del modelo,https://www.betano.pe/cuotas-de-partido/cagliari-calcio-us-lecce/91322789/
2026-09-07,11:30,Cagliari vs Lecce,,,SHOTS_ON_TARGET_TOTAL OVER.7.5,SHOTS_ON_TARGET_TOTAL OVER.7.5,SHOTS_ON_TARGET_TOTAL:OVER_7_5,70.5%,0.704600,1.42,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,2,73.46,73.456000,,Betano mapeado,Alta,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,https://www.betano.pe/cuotas-de-partido/cagliari-calcio-us-lecce/91322789/
2026-09-07,11:30,Cagliari vs Lecce,,,Local tarjetas -2.5,CARDS_HOME UNDER.2.5,CARDS_HOME:UNDER_2_5,67.7%,0.676700,1.48,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,2,70.67,70.668000,,Betano mapeado,Media,contexto premium torneo actual,usa promedios del contexto premium/API-Football,depende mucho del arbitro y del contexto competitivo,https://www.betano.pe/cuotas-de-partido/cagliari-calcio-us-lecce/91322789/
2026-09-07,11:30,Cagliari vs Lecce,,,Visita tarjetas -2.5,CARDS_AWAY UNDER.2.5,CARDS_AWAY:UNDER_2_5,67.7%,0.676700,1.48,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,2,70.67,70.668000,,Betano mapeado,Media,contexto premium torneo actual,usa promedios del contexto premium/API-Football,depende mucho del arbitro y del contexto competitivo,https://www.betano.pe/cuotas-de-partido/cagliari-calcio-us-lecce/91322789/
2026-09-07,11:30,Cagliari vs Lecce,,Betano,Corners total -8.5,CORNERS_TOTALS UNDER.8.5,CORNERS_TOTALS:UNDER_8_5,66.2%,0.662000,1.51,,,,,,2.12,0.40,0.403400,0.61,1.40,Sin cuota/EV,EV positivo Betano,Solo modelo,6,110.65,110.651000,,Betano mapeado,Media,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,https://www.betano.pe/cuotas-de-partido/cagliari-calcio-us-lecce/91322789/
2026-09-07,11:30,Cagliari vs Lecce,10Bet,Betano,Goles -2.5,TOTALS UNDER.2.5,TOTALS:UNDER_2_5,65.0%,0.649600,1.54,1.13,-0.27,-0.265900,-0.41,0.73,1.65,0.07,0.071800,0.11,1.07,EV negativo,EV positivo Betano,Evitar,8,90.33,90.327000,Cuota por debajo de la cuota justa: valor limitado,Betano mapeado,Media,torneo actual,usa Poisson base con estadisticas de goles del torneo,un gol temprano o baja eficacia puede cambiar la lectura del mercado,https://www.betano.pe/cuotas-de-partido/cagliari-calcio-us-lecce/91322789/
2026-09-07,11:30,Cagliari vs Lecce,10Bet,Betano,1T +0.5,FIRST_HALF_TOTALS OVER.0.5,FIRST_HALF_TOTALS:OVER_0_5,63.2%,0.632100,1.58,2.70,0.71,0.706700,1.12,1.71,1.53,-0.03,-0.032900,-0.05,0.97,EV positivo,EV negativo Betano,Valor,5,110.41,110.407000,,Betano mapeado,Media,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el primer tiempo puede tener ritmo bajo o rotaciones,https://www.betano.pe/cuotas-de-partido/cagliari-calcio-us-lecce/91322789/
2026-09-07,11:30,Cagliari vs Lecce,10Bet,,Local corners -4.5,CORNERS_HOME UNDER.4.5,CORNERS_HOME:UNDER_4_5,62.9%,0.628800,1.59,2.05,0.29,0.289100,0.46,1.29,,,,,,EV positivo,No encontrado en Betano,Valor,4,86.09,86.088000,,Betano mapeado,Media,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,https://www.betano.pe/cuotas-de-partido/cagliari-calcio-us-lecce/91322789/
2026-09-07,11:30,Cagliari vs Lecce,,Betano,Tarjetas total -4.5,CARDS_TOTALS UNDER.4.5,CARDS_TOTALS:UNDER_4_5,62.9%,0.628800,1.59,,,,,,1.42,-0.11,-0.107100,-0.17,0.89,Sin cuota/EV,EV negativo Betano,Solo modelo,3,77.17,77.170000,,Betano mapeado,Media,contexto premium torneo actual,usa promedios del contexto premium/API-Football,depende mucho del arbitro y del contexto competitivo,https://www.betano.pe/cuotas-de-partido/cagliari-calcio-us-lecce/91322789/
2026-09-07,11:30,Cagliari vs Lecce,10Bet,Betano,Goles +1.5,TOTALS OVER.1.5,TOTALS:OVER_1_5,62.0%,0.620400,1.61,2.25,0.40,0.395800,0.64,1.40,1.42,-0.12,-0.119000,-0.19,0.88,EV positivo,EV negativo Betano,Valor,10,127.26,127.258000,,Betano mapeado,Media,torneo actual,usa Poisson base con estadisticas de goles del torneo,un gol temprano o baja eficacia puede cambiar la lectura del mercado,https://www.betano.pe/cuotas-de-partido/cagliari-calcio-us-lecce/91322789/
2026-09-07,11:30,Cagliari vs Lecce,,,Local goles -1.5,TEAM_TOTAL_HOME UNDER.1.5,TEAM_TOTAL_HOME:UNDER_1_5,60.9%,0.609200,1.64,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,4,76.92,76.923000,,Betano mapeado,Media,torneo actual,usa Poisson base con estadisticas de goles del torneo,un gol temprano o baja eficacia puede cambiar la lectura del mercado,https://www.betano.pe/cuotas-de-partido/cagliari-calcio-us-lecce/91322789/
2026-09-07,11:30,Cagliari vs Lecce,10Bet,Betano,BTTS no,BTTS NO,BTTS:NO,60.9%,0.609200,1.64,1.14,-0.31,-0.305600,-0.50,0.69,1.85,0.13,0.127000,0.21,1.13,EV negativo,EV positivo Betano,Evitar,8,86.45,86.448000,Cuota por debajo de la cuota justa: valor limitado,Betano mapeado,Media,torneo actual,usa Poisson base con estadisticas de goles del torneo,un gol temprano o baja eficacia puede cambiar la lectura del mercado,https://www.betano.pe/cuotas-de-partido/cagliari-calcio-us-lecce/91322789/
2026-09-07,11:30,Cagliari vs Lecce,,,Local tarjetas +1.5,CARDS_HOME OVER.1.5,CARDS_HOME:OVER_1_5,59.4%,0.594000,1.68,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,2,62.40,62.399000,,Betano mapeado,Media,contexto premium torneo actual,usa promedios del contexto premium/API-Football,depende mucho del arbitro y del contexto competitivo,https://www.betano.pe/cuotas-de-partido/cagliari-calcio-us-lecce/91322789/
2026-09-07,11:30,Cagliari vs Lecce,,,Visita tarjetas +1.5,CARDS_AWAY OVER.1.5,CARDS_AWAY:OVER_1_5,59.4%,0.594000,1.68,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,2,62.40,62.399000,,Betano mapeado,Media,contexto premium torneo actual,usa promedios del contexto premium/API-Football,depende mucho del arbitro y del contexto competitivo,https://www.betano.pe/cuotas-de-partido/cagliari-calcio-us-lecce/91322789/
2026-09-07,11:30,Cagliari vs Lecce,,,SHOTS_ON_TARGET_TOTAL OVER.8.5,SHOTS_ON_TARGET_TOTAL OVER.8.5,SHOTS_ON_TARGET_TOTAL:OVER_8_5,57.7%,0.576800,1.73,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,2,60.68,60.680000,,Betano mapeado,Media,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,https://www.betano.pe/cuotas-de-partido/cagliari-calcio-us-lecce/91322789/
2026-09-07,11:30,Cagliari vs Lecce,,,Local corners +3.5,CORNERS_HOME OVER.3.5,CORNERS_HOME:OVER_3_5,56.6%,0.566500,1.76,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,4,72.65,72.653000,,Betano mapeado,Media,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,https://www.betano.pe/cuotas-de-partido/cagliari-calcio-us-lecce/91322789/
2026-09-07,11:30,Cagliari vs Lecce,,Betano,Tarjetas total +3.5,CARDS_TOTALS OVER.3.5,CARDS_TOTALS:OVER_3_5,56.6%,0.566500,1.76,,,,,,1.90,0.08,0.076300,0.14,1.08,Sin cuota/EV,EV positivo Betano,Solo modelo,3,73.87,73.874000,,Betano mapeado,Media,contexto premium torneo actual,usa promedios del contexto premium/API-Football,depende mucho del arbitro y del contexto competitivo,https://www.betano.pe/cuotas-de-partido/cagliari-calcio-us-lecce/91322789/
2026-09-07,11:30,Cagliari vs Lecce,,,SHOTS_ON_TARGET_TOTAL UNDER.9.5,SHOTS_ON_TARGET_TOTAL UNDER.9.5,SHOTS_ON_TARGET_TOTAL:UNDER_9_5,55.5%,0.554500,1.80,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,2,58.45,58.451000,,Betano mapeado,Media,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,https://www.betano.pe/cuotas-de-partido/cagliari-calcio-us-lecce/91322789/
2026-09-07,11:30,Cagliari vs Lecce,10Bet,,Visita corners -3.5,CORNERS_AWAY UNDER.3.5,CORNERS_AWAY:UNDER_3_5,53.7%,0.536600,1.86,2.05,0.10,0.100100,0.19,1.10,,,,,,EV positivo,No encontrado en Betano,Valor,4,73.47,73.465000,,Betano mapeado,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,https://www.betano.pe/cuotas-de-partido/cagliari-calcio-us-lecce/91322789/
2026-09-07,11:30,Cagliari vs Lecce,,,Visita goles +0.5,TEAM_TOTAL_AWAY OVER.0.5,TEAM_TOTAL_AWAY:OVER_0_5,52.8%,0.527600,1.90,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,4,68.76,68.763000,,Betano mapeado,Baja,torneo actual,usa Poisson base con estadisticas de goles del torneo,un gol temprano o baja eficacia puede cambiar la lectura del mercado,https://www.betano.pe/cuotas-de-partido/cagliari-calcio-us-lecce/91322789/
2026-09-07,11:30,Cagliari vs Lecce,,Betano,Corners total -7.5,CORNERS_TOTALS UNDER.7.5,CORNERS_TOTALS:UNDER_7_5,52.5%,0.524600,1.91,,,,,,2.92,0.53,0.531800,1.01,1.53,Sin cuota/EV,EV positivo Betano,Solo modelo,6,98.97,98.973000,,Betano mapeado,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,https://www.betano.pe/cuotas-de-partido/cagliari-calcio-us-lecce/91322789/
2026-09-07,11:30,Cagliari vs Lecce,10Bet,Betano,Gana local,1X2 HOME,1X2:HOME,51.1%,0.510600,1.96,3.50,0.79,0.787000,1.54,1.79,2.18,0.11,0.113100,0.22,1.11,EV positivo,EV positivo Betano,Valor,7,100.03,100.032000,Cuota API muy superior a la cuota justa: revisar manualmente antes de apostar,Betano mapeado,Baja,torneo actual,usa Poisson base con estadisticas de goles del torneo,riesgo propio del resultado final y variacion del modelo,https://www.betano.pe/cuotas-de-partido/cagliari-calcio-us-lecce/91322789/
2026-09-07,11:30,Cagliari vs Lecce,,,DOUBLE_CHANCE X2,DOUBLE_CHANCE X2,DOUBLE_CHANCE:X2,48.9%,0.489400,2.04,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,9,93.94,93.944000,,Betano mapeado,Baja,torneo actual,usa Poisson base con estadisticas de goles del torneo,riesgo propio del resultado final y variacion del modelo,https://www.betano.pe/cuotas-de-partido/cagliari-calcio-us-lecce/91322789/
2026-09-07,11:30,Cagliari vs Lecce,,Betano,Corners total +7.5,CORNERS_TOTALS OVER.7.5,CORNERS_TOTALS:OVER_7_5,47.5%,0.475400,2.10,,,,,,1.37,-0.35,-0.348700,-0.73,0.65,Sin cuota/EV,EV negativo Betano,Solo modelo,6,79.96,79.957000,,Betano mapeado,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,https://www.betano.pe/cuotas-de-partido/cagliari-calcio-us-lecce/91322789/
