fecha,hora,partido,bookmaker,pick,market_original,probabilidad,prob_num,cuota,ev,ev_num,estado,confianza,fuente,razon,riesgo
2026-07-04,12:00,Canada vs Morocco,10Bet,TEAM_TOTAL_HOME OVER.0.5,TEAM_TOTAL_HOME OVER.0.5,82.7%,0.827000,,,,Sin cuota/EV,Alta,torneo actual,usa Poisson base con estadisticas de goles del torneo,un gol temprano o baja eficacia puede cambiar la lectura del mercado
2026-07-04,12:00,Canada vs Morocco,10Bet,Local tarjetas +0.5,CARDS_HOME OVER.0.5,82.6%,0.826200,,,,Sin cuota/EV,Alta,contexto premium torneo actual,usa promedios del contexto premium/API-Football,depende mucho del arbitro y del contexto competitivo
2026-07-04,12:00,Canada vs Morocco,10Bet,SHOTS_TOTAL OVER.18.5,SHOTS_TOTAL OVER.18.5,82.5%,0.825200,,,,Sin cuota/EV,Alta,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano
2026-07-04,12:00,Canada vs Morocco,10Bet,Tarjetas total -3.5,CARDS_TOTALS UNDER.3.5,80.9%,0.809400,,,,Sin cuota/EV,Alta,contexto premium torneo actual,usa promedios del contexto premium/API-Football,depende mucho del arbitro y del contexto competitivo
2026-07-04,12:00,Canada vs Morocco,10Bet,Goles +1.5,TOTALS OVER.1.5,80.2%,0.801500,2.30,0.84,0.843400,EV positivo,Alta,torneo actual,usa Poisson base con estadisticas de goles del torneo,un gol temprano o baja eficacia puede cambiar la lectura del mercado
2026-07-04,12:00,Canada vs Morocco,10Bet,Local corners +4.5,CORNERS_HOME OVER.4.5,79.0%,0.790000,,,,Sin cuota/EV,Alta,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano
2026-07-04,12:00,Canada vs Morocco,10Bet,Visita corners -5.5,CORNERS_AWAY UNDER.5.5,78.5%,0.785100,1.57,0.23,0.232700,EV positivo,Alta,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano
2026-07-04,12:00,Canada vs Morocco,10Bet,SHOTS_TOTAL UNDER.26.5,SHOTS_TOTAL UNDER.26.5,77.2%,0.772300,,,,Sin cuota/EV,Alta,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano
2026-07-04,12:00,Canada vs Morocco,10Bet,DOUBLE_CHANCE 12,DOUBLE_CHANCE 12,76.5%,0.765500,,,,Sin cuota/EV,Alta,torneo actual,usa Poisson base con estadisticas de goles del torneo,riesgo propio del resultado final y variacion del modelo
2026-07-04,12:00,Canada vs Morocco,10Bet,1T +0.5,FIRST_HALF_TOTALS OVER.0.5,74.7%,0.747200,1.85,0.38,0.382200,EV positivo,Alta,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el primer tiempo puede tener ritmo bajo o rotaciones
2026-07-04,12:00,Canada vs Morocco,10Bet,Local tarjetas -2.5,CARDS_HOME UNDER.2.5,74.4%,0.744000,,,,Sin cuota/EV,Alta,contexto premium torneo actual,usa promedios del contexto premium/API-Football,depende mucho del arbitro y del contexto competitivo
2026-07-04,12:00,Canada vs Morocco,10Bet,TEAM_TOTAL_HOME UNDER.2.5,TEAM_TOTAL_HOME UNDER.2.5,74.3%,0.742700,,,,Sin cuota/EV,Alta,torneo actual,usa Poisson base con estadisticas de goles del torneo,un gol temprano o baja eficacia puede cambiar la lectura del mercado
2026-07-04,12:00,Canada vs Morocco,10Bet,Corners total +8.5,CORNERS_TOTALS OVER.8.5,73.3%,0.733000,1.77,0.30,0.297400,EV positivo,Alta,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano
2026-07-04,12:00,Canada vs Morocco,10Bet,DOUBLE_CHANCE 1X,DOUBLE_CHANCE 1X,72.7%,0.727100,,,,Sin cuota/EV,Alta,torneo actual,usa Poisson base con estadisticas de goles del torneo,riesgo propio del resultado final y variacion del modelo
2026-07-04,12:00,Canada vs Morocco,10Bet,SHOTS_ON_TARGET_TOTAL OVER.6.5,SHOTS_ON_TARGET_TOTAL OVER.6.5,71.6%,0.716200,,,,Sin cuota/EV,Alta,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano
2026-07-04,12:00,Canada vs Morocco,10Bet,TEAM_TOTAL_AWAY OVER.0.5,TEAM_TOTAL_AWAY OVER.0.5,71.3%,0.713400,,,,Sin cuota/EV,Alta,torneo actual,usa Poisson base con estadisticas de goles del torneo,un gol temprano o baja eficacia puede cambiar la lectura del mercado
2026-07-04,12:00,Canada vs Morocco,10Bet,SHOTS_TOTAL OVER.20.5,SHOTS_TOTAL OVER.20.5,69.0%,0.689900,,,,Sin cuota/EV,Media,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano
2026-07-04,12:00,Canada vs Morocco,10Bet,SHOTS_ON_TARGET_TOTAL UNDER.9.5,SHOTS_ON_TARGET_TOTAL UNDER.9.5,68.5%,0.685200,,,,Sin cuota/EV,Media,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano
2026-07-04,12:00,Canada vs Morocco,10Bet,Local corners +5.5,CORNERS_HOME OVER.5.5,64.9%,0.648900,,,,Sin cuota/EV,Media,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano
2026-07-04,12:00,Canada vs Morocco,10Bet,Goles -3.5,TOTALS UNDER.3.5,64.6%,0.646200,1.20,-0.22,-0.224500,EV negativo,Media,torneo actual,usa Poisson base con estadisticas de goles del torneo,un gol temprano o baja eficacia puede cambiar la lectura del mercado
2026-07-04,12:00,Canada vs Morocco,10Bet,TEAM_TOTAL_AWAY UNDER.1.5,TEAM_TOTAL_AWAY UNDER.1.5,64.5%,0.644700,,,,Sin cuota/EV,Media,torneo actual,usa Poisson base con estadisticas de goles del torneo,un gol temprano o baja eficacia puede cambiar la lectura del mercado
2026-07-04,12:00,Canada vs Morocco,10Bet,DNB local,DRAW_NO_BET HOME,64.3%,0.643500,2.88,0.85,0.853300,EV positivo,Media,torneo actual,usa Poisson base con estadisticas de goles del torneo,riesgo propio del resultado final y variacion del modelo
2026-07-04,12:00,Canada vs Morocco,10Bet,SHOTS_TOTAL UNDER.24.5,SHOTS_TOTAL UNDER.24.5,63.5%,0.634600,,,,Sin cuota/EV,Media,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano
2026-07-04,12:00,Canada vs Morocco,10Bet,Visita corners -4.5,CORNERS_AWAY UNDER.4.5,62.9%,0.628800,1.95,0.23,0.226200,EV positivo,Media,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano
2026-07-04,12:00,Canada vs Morocco,10Bet,Corners total -11.5,CORNERS_TOTALS UNDER.11.5,62.4%,0.623900,,,,Sin cuota/EV,Media,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano
2026-07-04,12:00,Canada vs Morocco,10Bet,Corners total +9.5,CORNERS_TOTALS OVER.9.5,61.7%,0.617400,,,,Sin cuota/EV,Media,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano
2026-07-04,12:00,Canada vs Morocco,10Bet,Tarjetas total -2.5,CARDS_TOTALS UNDER.2.5,60.9%,0.609300,,,,Sin cuota/EV,Media,contexto premium torneo actual,usa promedios del contexto premium/API-Football,depende mucho del arbitro y del contexto competitivo
2026-07-04,12:00,Canada vs Morocco,10Bet,Visita tarjetas -0.5,CARDS_AWAY UNDER.0.5,60.7%,0.606500,,,,Sin cuota/EV,Media,contexto premium torneo actual,usa promedios del contexto premium/API-Football,depende mucho del arbitro y del contexto competitivo
2026-07-04,12:00,Canada vs Morocco,10Bet,1T -1.5,FIRST_HALF_TOTALS UNDER.1.5,60.1%,0.600500,1.11,-0.33,-0.333500,EV negativo,Media,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el primer tiempo puede tener ritmo bajo o rotaciones
2026-07-04,12:00,Canada vs Morocco,10Bet,BTTS sí,BTTS YES,59.0%,0.590100,5.50,2.25,2.245300,EV positivo,Media,torneo actual,usa Poisson base con estadisticas de goles del torneo,un gol temprano o baja eficacia puede cambiar la lectura del mercado
2026-07-04,12:00,Canada vs Morocco,10Bet,SHOTS_ON_TARGET_TOTAL OVER.7.5,SHOTS_ON_TARGET_TOTAL OVER.7.5,58.1%,0.581400,,,,Sin cuota/EV,Media,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano
2026-07-04,12:00,Canada vs Morocco,10Bet,Goles +2.5,TOTALS OVER.2.5,57.8%,0.577800,5.10,1.95,1.946900,EV positivo,Media,torneo actual,usa Poisson base con estadisticas de goles del torneo,un gol temprano o baja eficacia puede cambiar la lectura del mercado
2026-07-04,12:00,Canada vs Morocco,10Bet,Visita corners +3.5,CORNERS_AWAY OVER.3.5,56.6%,0.566500,,,,Sin cuota/EV,Media,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano
2026-07-04,12:00,Canada vs Morocco,10Bet,SHOTS_ON_TARGET_TOTAL UNDER.8.5,SHOTS_ON_TARGET_TOTAL UNDER.8.5,55.8%,0.557700,,,,Sin cuota/EV,Media,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano
2026-07-04,12:00,Canada vs Morocco,10Bet,SHOTS_TOTAL OVER.22.5,SHOTS_TOTAL OVER.22.5,52.8%,0.527700,,,,Sin cuota/EV,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano
2026-07-04,12:00,Canada vs Morocco,10Bet,TEAM_TOTAL_HOME OVER.1.5,TEAM_TOTAL_HOME OVER.1.5,52.3%,0.523500,,,,Sin cuota/EV,Baja,torneo actual,usa Poisson base con estadisticas de goles del torneo,un gol temprano o baja eficacia puede cambiar la lectura del mercado
2026-07-04,12:00,Canada vs Morocco,10Bet,Local tarjetas +1.5,CARDS_HOME OVER.1.5,52.2%,0.522100,,,,Sin cuota/EV,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,depende mucho del arbitro y del contexto competitivo
2026-07-04,12:00,Canada vs Morocco,10Bet,DOUBLE_CHANCE X2,DOUBLE_CHANCE X2,50.7%,0.507400,,,,Sin cuota/EV,Baja,torneo actual,usa Poisson base con estadisticas de goles del torneo,riesgo propio del resultado final y variacion del modelo
2026-07-04,12:00,Canada vs Morocco,10Bet,Local corners -6.5,CORNERS_HOME UNDER.6.5,50.7%,0.506900,,,,Sin cuota/EV,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano
2026-07-04,12:00,Canada vs Morocco,10Bet,Corners total -10.5,CORNERS_TOTALS UNDER.10.5,50.5%,0.505300,,,,Sin cuota/EV,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano
2026-07-04,12:00,Canada vs Morocco,10Bet,Corners total +10.5,CORNERS_TOTALS OVER.10.5,49.5%,0.494700,,,,Sin cuota/EV,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano
2026-07-04,12:00,Canada vs Morocco,10Bet,Local corners +6.5,CORNERS_HOME OVER.6.5,49.3%,0.493100,,,,Sin cuota/EV,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano
2026-07-04,12:00,Canada vs Morocco,10Bet,Gana local,1X2 HOME,49.3%,0.492600,7.00,2.45,2.448000,EV positivo,Baja,torneo actual,usa Poisson base con estadisticas de goles del torneo,riesgo propio del resultado final y variacion del modelo
2026-07-04,12:00,Canada vs Morocco,10Bet,Local tarjetas -1.5,CARDS_HOME UNDER.1.5,47.8%,0.477900,,,,Sin cuota/EV,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,depende mucho del arbitro y del contexto competitivo
2026-07-04,12:00,Canada vs Morocco,10Bet,TEAM_TOTAL_HOME UNDER.1.5,TEAM_TOTAL_HOME UNDER.1.5,47.6%,0.476500,,,,Sin cuota/EV,Baja,torneo actual,usa Poisson base con estadisticas de goles del torneo,un gol temprano o baja eficacia puede cambiar la lectura del mercado
2026-07-04,12:00,Canada vs Morocco,10Bet,SHOTS_TOTAL UNDER.22.5,SHOTS_TOTAL UNDER.22.5,47.2%,0.472300,,,,Sin cuota/EV,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano
2026-07-04,12:00,Canada vs Morocco,10Bet,SHOTS_ON_TARGET_TOTAL OVER.8.5,SHOTS_ON_TARGET_TOTAL OVER.8.5,44.2%,0.442300,,,,Sin cuota/EV,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano
2026-07-04,12:00,Canada vs Morocco,10Bet,Visita corners -3.5,CORNERS_AWAY UNDER.3.5,43.4%,0.433500,,,,Sin cuota/EV,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano
2026-07-04,12:00,Canada vs Morocco,10Bet,Goles -2.5,TOTALS UNDER.2.5,42.2%,0.422200,1.13,-0.52,-0.522900,EV negativo,Baja,torneo actual,usa Poisson base con estadisticas de goles del torneo,un gol temprano o baja eficacia puede cambiar la lectura del mercado
2026-07-04,12:00,Canada vs Morocco,10Bet,SHOTS_ON_TARGET_TOTAL UNDER.7.5,SHOTS_ON_TARGET_TOTAL UNDER.7.5,41.9%,0.418600,,,,Sin cuota/EV,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano
2026-07-04,12:00,Canada vs Morocco,10Bet,BTTS no,BTTS NO,41.0%,0.409900,1.11,-0.55,-0.545000,EV negativo,Baja,torneo actual,usa Poisson base con estadisticas de goles del torneo,un gol temprano o baja eficacia puede cambiar la lectura del mercado
2026-07-04,12:00,Canada vs Morocco,10Bet,1T +1.5,FIRST_HALF_TOTALS OVER.1.5,40.0%,0.399500,5.50,1.20,1.197300,EV positivo,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el primer tiempo puede tener ritmo bajo o rotaciones
2026-07-04,12:00,Canada vs Morocco,10Bet,Visita tarjetas +0.5,CARDS_AWAY OVER.0.5,39.4%,0.393500,,,,Sin cuota/EV,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,depende mucho del arbitro y del contexto competitivo
2026-07-04,12:00,Canada vs Morocco,10Bet,Tarjetas total +2.5,CARDS_TOTALS OVER.2.5,39.1%,0.390700,,,,Sin cuota/EV,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,depende mucho del arbitro y del contexto competitivo
2026-07-04,12:00,Canada vs Morocco,10Bet,Corners total -9.5,CORNERS_TOTALS UNDER.9.5,38.3%,0.382600,,,,Sin cuota/EV,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano
2026-07-04,12:00,Canada vs Morocco,10Bet,Corners total +11.5,CORNERS_TOTALS OVER.11.5,37.6%,0.376100,,,,Sin cuota/EV,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano
2026-07-04,12:00,Canada vs Morocco,10Bet,Visita corners +4.5,CORNERS_AWAY OVER.4.5,37.1%,0.371200,1.65,-0.39,-0.387600,EV negativo,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano
2026-07-04,12:00,Canada vs Morocco,10Bet,SHOTS_TOTAL OVER.24.5,SHOTS_TOTAL OVER.24.5,36.5%,0.365400,,,,Sin cuota/EV,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano
2026-07-04,12:00,Canada vs Morocco,10Bet,DNB visita,DRAW_NO_BET AWAY,35.6%,0.356500,1.36,-0.52,-0.515200,EV negativo,Baja,torneo actual,usa Poisson base con estadisticas de goles del torneo,riesgo propio del resultado final y variacion del modelo
2026-07-04,12:00,Canada vs Morocco,10Bet,TEAM_TOTAL_AWAY OVER.1.5,TEAM_TOTAL_AWAY OVER.1.5,35.5%,0.355300,,,,Sin cuota/EV,Baja,torneo actual,usa Poisson base con estadisticas de goles del torneo,un gol temprano o baja eficacia puede cambiar la lectura del mercado
2026-07-04,12:00,Canada vs Morocco,10Bet,Goles +3.5,TOTALS OVER.3.5,35.4%,0.353800,4.33,0.53,0.531900,EV positivo,Baja,torneo actual,usa Poisson base con estadisticas de goles del torneo,un gol temprano o baja eficacia puede cambiar la lectura del mercado
2026-07-04,12:00,Canada vs Morocco,10Bet,Local corners -5.5,CORNERS_HOME UNDER.5.5,35.1%,0.351100,,,,Sin cuota/EV,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano
2026-07-04,12:00,Canada vs Morocco,10Bet,SHOTS_ON_TARGET_TOTAL OVER.9.5,SHOTS_ON_TARGET_TOTAL OVER.9.5,31.5%,0.314800,,,,Sin cuota/EV,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano
2026-07-04,12:00,Canada vs Morocco,10Bet,SHOTS_TOTAL UNDER.20.5,SHOTS_TOTAL UNDER.20.5,31.0%,0.310100,,,,Sin cuota/EV,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano
2026-07-04,12:00,Canada vs Morocco,10Bet,TEAM_TOTAL_AWAY UNDER.0.5,TEAM_TOTAL_AWAY UNDER.0.5,28.7%,0.286600,,,,Sin cuota/EV,Baja,torneo actual,usa Poisson base con estadisticas de goles del torneo,un gol temprano o baja eficacia puede cambiar la lectura del mercado
2026-07-04,12:00,Canada vs Morocco,10Bet,SHOTS_ON_TARGET_TOTAL UNDER.6.5,SHOTS_ON_TARGET_TOTAL UNDER.6.5,28.4%,0.283800,,,,Sin cuota/EV,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano
2026-07-04,12:00,Canada vs Morocco,10Bet,Gana visita,1X2 AWAY,27.3%,0.272900,3.20,-0.13,-0.126800,EV negativo,Baja,torneo actual,usa Poisson base con estadisticas de goles del torneo,riesgo propio del resultado final y variacion del modelo
2026-07-04,12:00,Canada vs Morocco,10Bet,Corners total -8.5,CORNERS_TOTALS UNDER.8.5,26.7%,0.267000,1.95,-0.48,-0.479400,EV negativo,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano
2026-07-04,12:00,Canada vs Morocco,10Bet,TEAM_TOTAL_HOME OVER.2.5,TEAM_TOTAL_HOME OVER.2.5,25.7%,0.257300,,,,Sin cuota/EV,Baja,torneo actual,usa Poisson base con estadisticas de goles del torneo,un gol temprano o baja eficacia puede cambiar la lectura del mercado
2026-07-04,12:00,Canada vs Morocco,10Bet,Local tarjetas +2.5,CARDS_HOME OVER.2.5,25.6%,0.256000,,,,Sin cuota/EV,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,depende mucho del arbitro y del contexto competitivo
2026-07-04,12:00,Canada vs Morocco,10Bet,1T -0.5,FIRST_HALF_TOTALS UNDER.0.5,25.3%,0.252800,1.91,-0.52,-0.517100,EV negativo,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el primer tiempo puede tener ritmo bajo o rotaciones
2026-07-04,12:00,Canada vs Morocco,10Bet,1X2 DRAW,1X2 DRAW,23.4%,0.234500,1.62,-0.62,-0.620000,EV negativo,Baja,torneo actual,usa Poisson base con estadisticas de goles del torneo,riesgo propio del resultado final y variacion del modelo
2026-07-04,12:00,Canada vs Morocco,10Bet,SHOTS_TOTAL OVER.26.5,SHOTS_TOTAL OVER.26.5,22.8%,0.227700,,,,Sin cuota/EV,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano
2026-07-04,12:00,Canada vs Morocco,10Bet,Visita corners +5.5,CORNERS_AWAY OVER.5.5,21.5%,0.214900,2.05,-0.56,-0.559500,EV negativo,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano
2026-07-04,12:00,Canada vs Morocco,10Bet,Local corners -4.5,CORNERS_HOME UNDER.4.5,21.0%,0.210000,,,,Sin cuota/EV,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano
2026-07-04,12:00,Canada vs Morocco,10Bet,Goles -1.5,TOTALS UNDER.1.5,19.9%,0.198500,1.55,-0.69,-0.692300,EV negativo,Baja,torneo actual,usa Poisson base con estadisticas de goles del torneo,un gol temprano o baja eficacia puede cambiar la lectura del mercado
2026-07-04,12:00,Canada vs Morocco,10Bet,Tarjetas total +3.5,CARDS_TOTALS OVER.3.5,19.1%,0.190600,,,,Sin cuota/EV,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,depende mucho del arbitro y del contexto competitivo
2026-07-04,12:00,Canada vs Morocco,10Bet,SHOTS_TOTAL UNDER.18.5,SHOTS_TOTAL UNDER.18.5,17.5%,0.174800,,,,Sin cuota/EV,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano
2026-07-04,12:00,Canada vs Morocco,10Bet,Local tarjetas -0.5,CARDS_HOME UNDER.0.5,17.4%,0.173800,,,,Sin cuota/EV,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,depende mucho del arbitro y del contexto competitivo
2026-07-04,12:00,Canada vs Morocco,10Bet,TEAM_TOTAL_HOME UNDER.0.5,TEAM_TOTAL_HOME UNDER.0.5,17.3%,0.173000,,,,Sin cuota/EV,Baja,torneo actual,usa Poisson base con estadisticas de goles del torneo,un gol temprano o baja eficacia puede cambiar la lectura del mercado
2026-07-04,12:00,Canada vs Morocco,10Bet,Corners total -7.5,CORNERS_TOTALS UNDER.7.5,16.9%,0.169100,,,,Sin cuota/EV,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano
2026-07-04,12:00,Canada vs Morocco,10Bet,TEAM_TOTAL_AWAY OVER.2.5,TEAM_TOTAL_AWAY OVER.2.5,13.2%,0.131500,,,,Sin cuota/EV,Baja,torneo actual,usa Poisson base con estadisticas de goles del torneo,un gol temprano o baja eficacia puede cambiar la lectura del mercado
2026-07-04,12:00,Canada vs Morocco,10Bet,Visita corners +6.5,CORNERS_AWAY OVER.6.5,11.1%,0.110700,,,,Sin cuota/EV,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano
2026-07-04,12:00,Canada vs Morocco,10Bet,Local corners -3.5,CORNERS_HOME UNDER.3.5,10.3%,0.103500,1.90,-0.80,-0.803300,EV negativo,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano
2026-07-04,12:00,Canada vs Morocco,10Bet,Local tarjetas +3.5,CARDS_HOME OVER.3.5,10.1%,0.100800,,,,Sin cuota/EV,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,depende mucho del arbitro y del contexto competitivo
2026-07-04,12:00,Canada vs Morocco,10Bet,Visita tarjetas +1.5,CARDS_AWAY OVER.1.5,9.0%,0.090200,,,,Sin cuota/EV,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,depende mucho del arbitro y del contexto competitivo
2026-07-04,12:00,Canada vs Morocco,10Bet,Tarjetas total +4.5,CARDS_TOTALS OVER.4.5,7.8%,0.078000,,,,Sin cuota/EV,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,depende mucho del arbitro y del contexto competitivo
2026-07-04,12:00,Canada vs Morocco,10Bet,Tarjetas total +5.5,CARDS_TOTALS OVER.5.5,2.7%,0.027400,,,,Sin cuota/EV,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,depende mucho del arbitro y del contexto competitivo
