fecha,hora,partido,bookmaker_api,bookmaker_betano,pick,market_original,key,probabilidad,prob_num,cuota_justa,cuota_api,ev_api,ev_api_num,dif_api_vs_justa,ratio_api_vs_justa,cuota_betano,ev_betano,ev_betano_num,dif_betano_vs_justa,ratio_betano_vs_justa,estado_api,estado_betano,perfil_pick,prioridad_mercado,score,score_num,alerta_valor,cobertura_betano,confianza,fuente,razon,riesgo,betano_url,modelo_base,fuente_local,partidos_local,goles_favor_local,goles_contra_local,ultimos_local,fuente_visita,partidos_visita,goles_favor_visita,goles_contra_visita,ultimos_visita
2026-09-11,13:30,Union Berlin vs FC Schalke 04,,,Visita tarjetas -3.5,CARDS_AWAY UNDER.3.5,CARDS_AWAY:UNDER_3_5,98.1%,0.981000,1.02,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,2,101.10,101.101000,,Betano mapeado,Alta,contexto premium torneo actual,usa promedios del contexto premium/API-Football,depende mucho del arbitro y del contexto competitivo,https://www.betano.pe/cuotas-de-partido/1-fc-union-berlin-fc-schalke-04/91365405/,torneo actual,torneo actual,2,3.0,7.0,2026-09-05 · Bundesliga · Bayer Leverkusen 4-0 Union Berlin (P); 2026-08-29 · Bundesliga · Union Berlin 3-3 Eintracht Frankfurt (E),torneo actual,2,0.0,3.0,2026-09-05 · Bundesliga · FC Schalke 04 0-0 Bayern München (E); 2026-08-30 · Bundesliga · FC Augsburg 3-0 FC Schalke 04 (P)
2026-09-11,13:30,Union Berlin vs FC Schalke 04,,,SHOTS_TOTAL OVER.18.5,SHOTS_TOTAL OVER.18.5,SHOTS_TOTAL:OVER_18_5,96.7%,0.966800,1.03,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,2,99.68,99.684000,,Betano mapeado,Alta,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,https://www.betano.pe/cuotas-de-partido/1-fc-union-berlin-fc-schalke-04/91365405/,torneo actual,torneo actual,2,3.0,7.0,2026-09-05 · Bundesliga · Bayer Leverkusen 4-0 Union Berlin (P); 2026-08-29 · Bundesliga · Union Berlin 3-3 Eintracht Frankfurt (E),torneo actual,2,0.0,3.0,2026-09-05 · Bundesliga · FC Schalke 04 0-0 Bayern München (E); 2026-08-30 · Bundesliga · FC Augsburg 3-0 FC Schalke 04 (P)
2026-09-11,13:30,Union Berlin vs FC Schalke 04,,,Tarjetas total -6.5,CARDS_TOTALS UNDER.6.5,CARDS_TOTALS:UNDER_6_5,96.7%,0.966500,1.03,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,3,104.65,104.649000,,Betano mapeado,Alta,contexto premium torneo actual,usa promedios del contexto premium/API-Football,depende mucho del arbitro y del contexto competitivo,https://www.betano.pe/cuotas-de-partido/1-fc-union-berlin-fc-schalke-04/91365405/,torneo actual,torneo actual,2,3.0,7.0,2026-09-05 · Bundesliga · Bayer Leverkusen 4-0 Union Berlin (P); 2026-08-29 · Bundesliga · Union Berlin 3-3 Eintracht Frankfurt (E),torneo actual,2,0.0,3.0,2026-09-05 · Bundesliga · FC Schalke 04 0-0 Bayern München (E); 2026-08-30 · Bundesliga · FC Augsburg 3-0 FC Schalke 04 (P)
2026-09-11,13:30,Union Berlin vs FC Schalke 04,,,SHOTS_ON_TARGET_TOTAL OVER.6.5,SHOTS_ON_TARGET_TOTAL OVER.6.5,SHOTS_ON_TARGET_TOTAL:OVER_6_5,94.7%,0.947400,1.06,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,2,97.74,97.740000,,Betano mapeado,Alta,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,https://www.betano.pe/cuotas-de-partido/1-fc-union-berlin-fc-schalke-04/91365405/,torneo actual,torneo actual,2,3.0,7.0,2026-09-05 · Bundesliga · Bayer Leverkusen 4-0 Union Berlin (P); 2026-08-29 · Bundesliga · Union Berlin 3-3 Eintracht Frankfurt (E),torneo actual,2,0.0,3.0,2026-09-05 · Bundesliga · FC Schalke 04 0-0 Bayern München (E); 2026-08-30 · Bundesliga · FC Augsburg 3-0 FC Schalke 04 (P)
2026-09-11,13:30,Union Berlin vs FC Schalke 04,,,SHOTS_TOTAL OVER.20.5,SHOTS_TOTAL OVER.20.5,SHOTS_TOTAL:OVER_20_5,92.1%,0.920800,1.09,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,2,95.08,95.080000,,Betano mapeado,Alta,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,https://www.betano.pe/cuotas-de-partido/1-fc-union-berlin-fc-schalke-04/91365405/,torneo actual,torneo actual,2,3.0,7.0,2026-09-05 · Bundesliga · Bayer Leverkusen 4-0 Union Berlin (P); 2026-08-29 · Bundesliga · Union Berlin 3-3 Eintracht Frankfurt (E),torneo actual,2,0.0,3.0,2026-09-05 · Bundesliga · FC Schalke 04 0-0 Bayern München (E); 2026-08-30 · Bundesliga · FC Augsburg 3-0 FC Schalke 04 (P)
2026-09-11,13:30,Union Berlin vs FC Schalke 04,,,Visita tarjetas -2.5,CARDS_AWAY UNDER.2.5,CARDS_AWAY:UNDER_2_5,92.0%,0.919700,1.09,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,2,94.97,94.970000,,Betano mapeado,Alta,contexto premium torneo actual,usa promedios del contexto premium/API-Football,depende mucho del arbitro y del contexto competitivo,https://www.betano.pe/cuotas-de-partido/1-fc-union-berlin-fc-schalke-04/91365405/,torneo actual,torneo actual,2,3.0,7.0,2026-09-05 · Bundesliga · Bayer Leverkusen 4-0 Union Berlin (P); 2026-08-29 · Bundesliga · Union Berlin 3-3 Eintracht Frankfurt (E),torneo actual,2,0.0,3.0,2026-09-05 · Bundesliga · FC Schalke 04 0-0 Bayern München (E); 2026-08-30 · Bundesliga · FC Augsburg 3-0 FC Schalke 04 (P)
2026-09-11,13:30,Union Berlin vs FC Schalke 04,,,Local corners +3.5,CORNERS_HOME OVER.3.5,CORNERS_HOME:OVER_3_5,91.8%,0.918200,1.09,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,4,107.82,107.823000,,Betano mapeado,Alta,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,https://www.betano.pe/cuotas-de-partido/1-fc-union-berlin-fc-schalke-04/91365405/,torneo actual,torneo actual,2,3.0,7.0,2026-09-05 · Bundesliga · Bayer Leverkusen 4-0 Union Berlin (P); 2026-08-29 · Bundesliga · Union Berlin 3-3 Eintracht Frankfurt (E),torneo actual,2,0.0,3.0,2026-09-05 · Bundesliga · FC Schalke 04 0-0 Bayern München (E); 2026-08-30 · Bundesliga · FC Augsburg 3-0 FC Schalke 04 (P)
2026-09-11,13:30,Union Berlin vs FC Schalke 04,,,Tarjetas total -5.5,CARDS_TOTALS UNDER.5.5,CARDS_TOTALS:UNDER_5_5,91.6%,0.916100,1.09,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,3,99.61,99.608000,,Betano mapeado,Alta,contexto premium torneo actual,usa promedios del contexto premium/API-Football,depende mucho del arbitro y del contexto competitivo,https://www.betano.pe/cuotas-de-partido/1-fc-union-berlin-fc-schalke-04/91365405/,torneo actual,torneo actual,2,3.0,7.0,2026-09-05 · Bundesliga · Bayer Leverkusen 4-0 Union Berlin (P); 2026-08-29 · Bundesliga · Union Berlin 3-3 Eintracht Frankfurt (E),torneo actual,2,0.0,3.0,2026-09-05 · Bundesliga · FC Schalke 04 0-0 Bayern München (E); 2026-08-30 · Bundesliga · FC Augsburg 3-0 FC Schalke 04 (P)
2026-09-11,13:30,Union Berlin vs FC Schalke 04,,,SHOTS_ON_TARGET_TOTAL OVER.7.5,SHOTS_ON_TARGET_TOTAL OVER.7.5,SHOTS_ON_TARGET_TOTAL:OVER_7_5,89.9%,0.899000,1.11,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,2,92.90,92.899000,,Betano mapeado,Alta,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,https://www.betano.pe/cuotas-de-partido/1-fc-union-berlin-fc-schalke-04/91365405/,torneo actual,torneo actual,2,3.0,7.0,2026-09-05 · Bundesliga · Bayer Leverkusen 4-0 Union Berlin (P); 2026-08-29 · Bundesliga · Union Berlin 3-3 Eintracht Frankfurt (E),torneo actual,2,0.0,3.0,2026-09-05 · Bundesliga · FC Schalke 04 0-0 Bayern München (E); 2026-08-30 · Bundesliga · FC Augsburg 3-0 FC Schalke 04 (P)
2026-09-11,13:30,Union Berlin vs FC Schalke 04,,,Visita corners -6.5,CORNERS_AWAY UNDER.6.5,CORNERS_AWAY:UNDER_6_5,88.9%,0.889300,1.12,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,4,104.93,104.933000,,Betano mapeado,Alta,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,https://www.betano.pe/cuotas-de-partido/1-fc-union-berlin-fc-schalke-04/91365405/,torneo actual,torneo actual,2,3.0,7.0,2026-09-05 · Bundesliga · Bayer Leverkusen 4-0 Union Berlin (P); 2026-08-29 · Bundesliga · Union Berlin 3-3 Eintracht Frankfurt (E),torneo actual,2,0.0,3.0,2026-09-05 · Bundesliga · FC Schalke 04 0-0 Bayern München (E); 2026-08-30 · Bundesliga · FC Augsburg 3-0 FC Schalke 04 (P)
2026-09-11,13:30,Union Berlin vs FC Schalke 04,,,Local tarjetas +0.5,CARDS_HOME OVER.0.5,CARDS_HOME:OVER_0_5,86.5%,0.864700,1.16,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,2,89.47,89.466000,,Betano mapeado,Alta,contexto premium torneo actual,usa promedios del contexto premium/API-Football,depende mucho del arbitro y del contexto competitivo,https://www.betano.pe/cuotas-de-partido/1-fc-union-berlin-fc-schalke-04/91365405/,torneo actual,torneo actual,2,3.0,7.0,2026-09-05 · Bundesliga · Bayer Leverkusen 4-0 Union Berlin (P); 2026-08-29 · Bundesliga · Union Berlin 3-3 Eintracht Frankfurt (E),torneo actual,2,0.0,3.0,2026-09-05 · Bundesliga · FC Schalke 04 0-0 Bayern München (E); 2026-08-30 · Bundesliga · FC Augsburg 3-0 FC Schalke 04 (P)
2026-09-11,13:30,Union Berlin vs FC Schalke 04,,,Local tarjetas -3.5,CARDS_HOME UNDER.3.5,CARDS_HOME:UNDER_3_5,85.7%,0.857100,1.17,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,2,88.71,88.712000,,Betano mapeado,Alta,contexto premium torneo actual,usa promedios del contexto premium/API-Football,depende mucho del arbitro y del contexto competitivo,https://www.betano.pe/cuotas-de-partido/1-fc-union-berlin-fc-schalke-04/91365405/,torneo actual,torneo actual,2,3.0,7.0,2026-09-05 · Bundesliga · Bayer Leverkusen 4-0 Union Berlin (P); 2026-08-29 · Bundesliga · Union Berlin 3-3 Eintracht Frankfurt (E),torneo actual,2,0.0,3.0,2026-09-05 · Bundesliga · FC Schalke 04 0-0 Bayern München (E); 2026-08-30 · Bundesliga · FC Augsburg 3-0 FC Schalke 04 (P)
2026-09-11,13:30,Union Berlin vs FC Schalke 04,,,Corners total +7.5,CORNERS_TOTALS OVER.7.5,CORNERS_TOTALS:OVER_7_5,85.7%,0.856800,1.17,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,6,115.68,115.681000,,Betano mapeado,Alta,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,https://www.betano.pe/cuotas-de-partido/1-fc-union-berlin-fc-schalke-04/91365405/,torneo actual,torneo actual,2,3.0,7.0,2026-09-05 · Bundesliga · Bayer Leverkusen 4-0 Union Berlin (P); 2026-08-29 · Bundesliga · Union Berlin 3-3 Eintracht Frankfurt (E),torneo actual,2,0.0,3.0,2026-09-05 · Bundesliga · FC Schalke 04 0-0 Bayern München (E); 2026-08-30 · Bundesliga · FC Augsburg 3-0 FC Schalke 04 (P)
2026-09-11,13:30,Union Berlin vs FC Schalke 04,10Bet,Betano,Goles +1.5,TOTALS OVER.1.5,TOTALS:OVER_1_5,85.0%,0.849600,1.18,1.77,0.50,0.503800,0.59,1.50,1.22,0.04,0.036500,0.04,1.04,EV positivo,EV positivo Betano,Seguro,10,157.61,157.609000,,Betano mapeado,Alta,torneo actual,usa Poisson base con estadisticas de goles del torneo,un gol temprano o baja eficacia puede cambiar la lectura del mercado,https://www.betano.pe/cuotas-de-partido/1-fc-union-berlin-fc-schalke-04/91365405/,torneo actual,torneo actual,2,3.0,7.0,2026-09-05 · Bundesliga · Bayer Leverkusen 4-0 Union Berlin (P); 2026-08-29 · Bundesliga · Union Berlin 3-3 Eintracht Frankfurt (E),torneo actual,2,0.0,3.0,2026-09-05 · Bundesliga · FC Schalke 04 0-0 Bayern München (E); 2026-08-30 · Bundesliga · FC Augsburg 3-0 FC Schalke 04 (P)
2026-09-11,13:30,Union Berlin vs FC Schalke 04,,,SHOTS_TOTAL OVER.22.5,SHOTS_TOTAL OVER.22.5,SHOTS_TOTAL:OVER_22_5,84.1%,0.840800,1.19,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,2,87.08,87.084000,,Betano mapeado,Alta,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,https://www.betano.pe/cuotas-de-partido/1-fc-union-berlin-fc-schalke-04/91365405/,torneo actual,torneo actual,2,3.0,7.0,2026-09-05 · Bundesliga · Bayer Leverkusen 4-0 Union Berlin (P); 2026-08-29 · Bundesliga · Union Berlin 3-3 Eintracht Frankfurt (E),torneo actual,2,0.0,3.0,2026-09-05 · Bundesliga · FC Schalke 04 0-0 Bayern München (E); 2026-08-30 · Bundesliga · FC Augsburg 3-0 FC Schalke 04 (P)
2026-09-11,13:30,Union Berlin vs FC Schalke 04,,,SHOTS_ON_TARGET_TOTAL OVER.8.5,SHOTS_ON_TARGET_TOTAL OVER.8.5,SHOTS_ON_TARGET_TOTAL:OVER_8_5,82.8%,0.827900,1.21,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,2,85.79,85.790000,,Betano mapeado,Alta,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,https://www.betano.pe/cuotas-de-partido/1-fc-union-berlin-fc-schalke-04/91365405/,torneo actual,torneo actual,2,3.0,7.0,2026-09-05 · Bundesliga · Bayer Leverkusen 4-0 Union Berlin (P); 2026-08-29 · Bundesliga · Union Berlin 3-3 Eintracht Frankfurt (E),torneo actual,2,0.0,3.0,2026-09-05 · Bundesliga · FC Schalke 04 0-0 Bayern München (E); 2026-08-30 · Bundesliga · FC Augsburg 3-0 FC Schalke 04 (P)
2026-09-11,13:30,Union Berlin vs FC Schalke 04,,,Local corners +4.5,CORNERS_HOME OVER.4.5,CORNERS_HOME:OVER_4_5,82.7%,0.827000,1.21,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,4,98.70,98.701000,,Betano mapeado,Alta,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,https://www.betano.pe/cuotas-de-partido/1-fc-union-berlin-fc-schalke-04/91365405/,torneo actual,torneo actual,2,3.0,7.0,2026-09-05 · Bundesliga · Bayer Leverkusen 4-0 Union Berlin (P); 2026-08-29 · Bundesliga · Union Berlin 3-3 Eintracht Frankfurt (E),torneo actual,2,0.0,3.0,2026-09-05 · Bundesliga · FC Schalke 04 0-0 Bayern München (E); 2026-08-30 · Bundesliga · FC Augsburg 3-0 FC Schalke 04 (P)
2026-09-11,13:30,Union Berlin vs FC Schalke 04,,Betano,Visita goles +0.5,TEAM_TOTAL_AWAY OVER.0.5,TEAM_TOTAL_AWAY:OVER_0_5,82.6%,0.826100,1.21,,,,,,1.26,0.04,0.040900,0.05,1.04,Sin cuota/EV,EV positivo Betano,Solo modelo,4,107.26,107.264000,,Betano mapeado,Alta,torneo actual,usa Poisson base con estadisticas de goles del torneo,un gol temprano o baja eficacia puede cambiar la lectura del mercado,https://www.betano.pe/cuotas-de-partido/1-fc-union-berlin-fc-schalke-04/91365405/,torneo actual,torneo actual,2,3.0,7.0,2026-09-05 · Bundesliga · Bayer Leverkusen 4-0 Union Berlin (P); 2026-08-29 · Bundesliga · Union Berlin 3-3 Eintracht Frankfurt (E),torneo actual,2,0.0,3.0,2026-09-05 · Bundesliga · FC Schalke 04 0-0 Bayern München (E); 2026-08-30 · Bundesliga · FC Augsburg 3-0 FC Schalke 04 (P)
2026-09-11,13:30,Union Berlin vs FC Schalke 04,,Betano,Tarjetas total -4.5,CARDS_TOTALS UNDER.4.5,CARDS_TOTALS:UNDER_4_5,81.5%,0.815300,1.23,,,,,,1.60,0.30,0.304500,0.37,1.30,Sin cuota/EV,EV positivo Betano,Solo modelo,3,102.40,102.398000,,Betano mapeado,Alta,contexto premium torneo actual,usa promedios del contexto premium/API-Football,depende mucho del arbitro y del contexto competitivo,https://www.betano.pe/cuotas-de-partido/1-fc-union-berlin-fc-schalke-04/91365405/,torneo actual,torneo actual,2,3.0,7.0,2026-09-05 · Bundesliga · Bayer Leverkusen 4-0 Union Berlin (P); 2026-08-29 · Bundesliga · Union Berlin 3-3 Eintracht Frankfurt (E),torneo actual,2,0.0,3.0,2026-09-05 · Bundesliga · FC Schalke 04 0-0 Bayern München (E); 2026-08-30 · Bundesliga · FC Augsburg 3-0 FC Schalke 04 (P)
2026-09-11,13:30,Union Berlin vs FC Schalke 04,,,Local goles +0.5,TEAM_TOTAL_HOME OVER.0.5,TEAM_TOTAL_HOME:OVER_0_5,80.2%,0.802000,1.25,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,4,96.20,96.198000,,Betano mapeado,Alta,torneo actual,usa Poisson base con estadisticas de goles del torneo,un gol temprano o baja eficacia puede cambiar la lectura del mercado,https://www.betano.pe/cuotas-de-partido/1-fc-union-berlin-fc-schalke-04/91365405/,torneo actual,torneo actual,2,3.0,7.0,2026-09-05 · Bundesliga · Bayer Leverkusen 4-0 Union Berlin (P); 2026-08-29 · Bundesliga · Union Berlin 3-3 Eintracht Frankfurt (E),torneo actual,2,0.0,3.0,2026-09-05 · Bundesliga · FC Schalke 04 0-0 Bayern München (E); 2026-08-30 · Bundesliga · FC Augsburg 3-0 FC Schalke 04 (P)
2026-09-11,13:30,Union Berlin vs FC Schalke 04,,,Visita corners -5.5,CORNERS_AWAY UNDER.5.5,CORNERS_AWAY:UNDER_5_5,78.5%,0.785100,1.27,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,4,94.51,94.513000,,Betano mapeado,Alta,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,https://www.betano.pe/cuotas-de-partido/1-fc-union-berlin-fc-schalke-04/91365405/,torneo actual,torneo actual,2,3.0,7.0,2026-09-05 · Bundesliga · Bayer Leverkusen 4-0 Union Berlin (P); 2026-08-29 · Bundesliga · Union Berlin 3-3 Eintracht Frankfurt (E),torneo actual,2,0.0,3.0,2026-09-05 · Bundesliga · FC Schalke 04 0-0 Bayern München (E); 2026-08-30 · Bundesliga · FC Augsburg 3-0 FC Schalke 04 (P)
2026-09-11,13:30,Union Berlin vs FC Schalke 04,,,Local goles -2.5,TEAM_TOTAL_HOME UNDER.2.5,TEAM_TOTAL_HOME:UNDER_2_5,77.8%,0.778200,1.28,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,4,93.83,93.825000,,Betano mapeado,Alta,torneo actual,usa Poisson base con estadisticas de goles del torneo,un gol temprano o baja eficacia puede cambiar la lectura del mercado,https://www.betano.pe/cuotas-de-partido/1-fc-union-berlin-fc-schalke-04/91365405/,torneo actual,torneo actual,2,3.0,7.0,2026-09-05 · Bundesliga · Bayer Leverkusen 4-0 Union Berlin (P); 2026-08-29 · Bundesliga · Union Berlin 3-3 Eintracht Frankfurt (E),torneo actual,2,0.0,3.0,2026-09-05 · Bundesliga · FC Schalke 04 0-0 Bayern München (E); 2026-08-30 · Bundesliga · FC Augsburg 3-0 FC Schalke 04 (P)
2026-09-11,13:30,Union Berlin vs FC Schalke 04,10Bet,Betano,1T +0.5,FIRST_HALF_TOTALS OVER.0.5,FIRST_HALF_TOTALS:OVER_0_5,77.7%,0.776900,1.29,1.95,0.51,0.514900,0.66,1.51,1.35,0.05,0.048800,0.06,1.05,EV positivo,EV positivo Betano,Valor,5,122.74,122.736000,,Betano mapeado,Alta,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el primer tiempo puede tener ritmo bajo o rotaciones,https://www.betano.pe/cuotas-de-partido/1-fc-union-berlin-fc-schalke-04/91365405/,torneo actual,torneo actual,2,3.0,7.0,2026-09-05 · Bundesliga · Bayer Leverkusen 4-0 Union Berlin (P); 2026-08-29 · Bundesliga · Union Berlin 3-3 Eintracht Frankfurt (E),torneo actual,2,0.0,3.0,2026-09-05 · Bundesliga · FC Schalke 04 0-0 Bayern München (E); 2026-08-30 · Bundesliga · FC Augsburg 3-0 FC Schalke 04 (P)
2026-09-11,13:30,Union Berlin vs FC Schalke 04,,,DOUBLE_CHANCE 12,DOUBLE_CHANCE 12,DOUBLE_CHANCE:12,77.3%,0.772900,1.29,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,9,122.29,122.289000,,Betano mapeado,Alta,torneo actual,usa Poisson base con estadisticas de goles del torneo,riesgo propio del resultado final y variacion del modelo,https://www.betano.pe/cuotas-de-partido/1-fc-union-berlin-fc-schalke-04/91365405/,torneo actual,torneo actual,2,3.0,7.0,2026-09-05 · Bundesliga · Bayer Leverkusen 4-0 Union Berlin (P); 2026-08-29 · Bundesliga · Union Berlin 3-3 Eintracht Frankfurt (E),torneo actual,2,0.0,3.0,2026-09-05 · Bundesliga · FC Schalke 04 0-0 Bayern München (E); 2026-08-30 · Bundesliga · FC Augsburg 3-0 FC Schalke 04 (P)
2026-09-11,13:30,Union Berlin vs FC Schalke 04,,Betano,Corners total +8.5,CORNERS_TOTALS OVER.8.5,CORNERS_TOTALS:OVER_8_5,76.8%,0.768000,1.30,,,,,,1.60,0.23,0.228800,0.30,1.23,Sin cuota/EV,EV positivo Betano,Solo modelo,6,118.46,118.462000,,Betano mapeado,Alta,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,https://www.betano.pe/cuotas-de-partido/1-fc-union-berlin-fc-schalke-04/91365405/,torneo actual,torneo actual,2,3.0,7.0,2026-09-05 · Bundesliga · Bayer Leverkusen 4-0 Union Berlin (P); 2026-08-29 · Bundesliga · Union Berlin 3-3 Eintracht Frankfurt (E),torneo actual,2,0.0,3.0,2026-09-05 · Bundesliga · FC Schalke 04 0-0 Bayern München (E); 2026-08-30 · Bundesliga · FC Augsburg 3-0 FC Schalke 04 (P)
2026-09-11,13:30,Union Berlin vs FC Schalke 04,,Betano,Visita goles -2.5,TEAM_TOTAL_AWAY UNDER.2.5,TEAM_TOTAL_AWAY:UNDER_2_5,74.4%,0.744100,1.34,,,,,,1.16,-0.14,-0.136800,-0.18,0.86,Sin cuota/EV,EV negativo Betano,Solo modelo,4,96.22,96.218000,,Betano mapeado,Alta,torneo actual,usa Poisson base con estadisticas de goles del torneo,un gol temprano o baja eficacia puede cambiar la lectura del mercado,https://www.betano.pe/cuotas-de-partido/1-fc-union-berlin-fc-schalke-04/91365405/,torneo actual,torneo actual,2,3.0,7.0,2026-09-05 · Bundesliga · Bayer Leverkusen 4-0 Union Berlin (P); 2026-08-29 · Bundesliga · Union Berlin 3-3 Eintracht Frankfurt (E),torneo actual,2,0.0,3.0,2026-09-05 · Bundesliga · FC Schalke 04 0-0 Bayern München (E); 2026-08-30 · Bundesliga · FC Augsburg 3-0 FC Schalke 04 (P)
2026-09-11,13:30,Union Berlin vs FC Schalke 04,,,Visita tarjetas -1.5,CARDS_AWAY UNDER.1.5,CARDS_AWAY:UNDER_1_5,73.6%,0.735800,1.36,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,2,76.58,76.576000,,Betano mapeado,Alta,contexto premium torneo actual,usa promedios del contexto premium/API-Football,depende mucho del arbitro y del contexto competitivo,https://www.betano.pe/cuotas-de-partido/1-fc-union-berlin-fc-schalke-04/91365405/,torneo actual,torneo actual,2,3.0,7.0,2026-09-05 · Bundesliga · Bayer Leverkusen 4-0 Union Berlin (P); 2026-08-29 · Bundesliga · Union Berlin 3-3 Eintracht Frankfurt (E),torneo actual,2,0.0,3.0,2026-09-05 · Bundesliga · FC Schalke 04 0-0 Bayern München (E); 2026-08-30 · Bundesliga · FC Augsburg 3-0 FC Schalke 04 (P)
2026-09-11,13:30,Union Berlin vs FC Schalke 04,,,SHOTS_ON_TARGET_TOTAL OVER.9.5,SHOTS_ON_TARGET_TOTAL OVER.9.5,SHOTS_ON_TARGET_TOTAL:OVER_9_5,73.5%,0.735100,1.36,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,2,76.51,76.508000,,Betano mapeado,Alta,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,https://www.betano.pe/cuotas-de-partido/1-fc-union-berlin-fc-schalke-04/91365405/,torneo actual,torneo actual,2,3.0,7.0,2026-09-05 · Bundesliga · Bayer Leverkusen 4-0 Union Berlin (P); 2026-08-29 · Bundesliga · Union Berlin 3-3 Eintracht Frankfurt (E),torneo actual,2,0.0,3.0,2026-09-05 · Bundesliga · FC Schalke 04 0-0 Bayern München (E); 2026-08-30 · Bundesliga · FC Augsburg 3-0 FC Schalke 04 (P)
2026-09-11,13:30,Union Berlin vs FC Schalke 04,,,SHOTS_TOTAL OVER.24.5,SHOTS_TOTAL OVER.24.5,SHOTS_TOTAL:OVER_24_5,72.5%,0.724800,1.38,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,2,75.48,75.481000,,Betano mapeado,Alta,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,https://www.betano.pe/cuotas-de-partido/1-fc-union-berlin-fc-schalke-04/91365405/,torneo actual,torneo actual,2,3.0,7.0,2026-09-05 · Bundesliga · Bayer Leverkusen 4-0 Union Berlin (P); 2026-08-29 · Bundesliga · Union Berlin 3-3 Eintracht Frankfurt (E),torneo actual,2,0.0,3.0,2026-09-05 · Bundesliga · FC Schalke 04 0-0 Bayern München (E); 2026-08-30 · Bundesliga · FC Augsburg 3-0 FC Schalke 04 (P)
