fecha,hora,partido,bookmaker_api,bookmaker_betano,pick,market_original,key,probabilidad,prob_num,cuota_justa,cuota_api,ev_api,ev_api_num,dif_api_vs_justa,ratio_api_vs_justa,cuota_betano,ev_betano,ev_betano_num,dif_betano_vs_justa,ratio_betano_vs_justa,estado_api,estado_betano,perfil_pick,prioridad_mercado,score,score_num,alerta_valor,cobertura_betano,confianza,fuente,razon,riesgo,betano_url
2026-09-06,08:00,Estac Troyes vs Strasbourg,,,DOUBLE_CHANCE 1X,DOUBLE_CHANCE 1X,DOUBLE_CHANCE:1X,85.9%,0.858500,1.17,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,9,130.85,130.851000,,Betano no expuesto,Alta,torneo actual,usa Poisson base con estadisticas de goles del torneo,riesgo propio del resultado final y variacion del modelo,
2026-09-06,08:00,Estac Troyes vs Strasbourg,,,Visita tarjetas -3.5,CARDS_AWAY UNDER.3.5,CARDS_AWAY:UNDER_3_5,85.7%,0.857100,1.17,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,2,88.71,88.712000,,Betano no expuesto,Alta,contexto premium torneo actual,usa promedios del contexto premium/API-Football,depende mucho del arbitro y del contexto competitivo,
2026-09-06,08:00,Estac Troyes vs Strasbourg,,,Visita corners -4.5,CORNERS_AWAY UNDER.4.5,CORNERS_AWAY:UNDER_4_5,85.5%,0.855400,1.17,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,4,101.54,101.538000,,Betano no expuesto,Alta,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,
2026-09-06,08:00,Estac Troyes vs Strasbourg,,,Local goles +0.5,TEAM_TOTAL_HOME OVER.0.5,TEAM_TOTAL_HOME:OVER_0_5,84.9%,0.848800,1.18,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,4,100.88,100.877000,,Betano no expuesto,Alta,torneo actual,usa Poisson base con estadisticas de goles del torneo,un gol temprano o baja eficacia puede cambiar la lectura del mercado,
2026-09-06,08:00,Estac Troyes vs Strasbourg,,,Corners total -10.5,CORNERS_TOTALS UNDER.10.5,CORNERS_TOTALS:UNDER_10_5,84.0%,0.839900,1.19,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,6,113.99,113.990000,,Betano no expuesto,Alta,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,
2026-09-06,08:00,Estac Troyes vs Strasbourg,,,Visita goles -1.5,TEAM_TOTAL_AWAY UNDER.1.5,TEAM_TOTAL_AWAY:UNDER_1_5,82.7%,0.826700,1.21,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,4,98.67,98.667000,,Betano no expuesto,Alta,torneo actual,usa Poisson base con estadisticas de goles del torneo,un gol temprano o baja eficacia puede cambiar la lectura del mercado,
2026-09-06,08:00,Estac Troyes vs Strasbourg,William Hill,,1T -1.5,FIRST_HALF_TOTALS UNDER.1.5,FIRST_HALF_TOTALS:UNDER_1_5,82.7%,0.826600,1.21,1.44,0.19,0.190400,0.23,1.19,,,,,,EV positivo,No encontrado en Betano,Valor,5,113.09,113.091000,,Betano no expuesto,Alta,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el primer tiempo puede tener ritmo bajo o rotaciones,
2026-09-06,08:00,Estac Troyes vs Strasbourg,,,DNB local,DRAW_NO_BET HOME,DRAW_NO_BET:HOME,82.0%,0.819900,1.22,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,9,126.99,126.986000,,Betano no expuesto,Alta,torneo actual,usa Poisson base con estadisticas de goles del torneo,riesgo propio del resultado final y variacion del modelo,
2026-09-06,08:00,Estac Troyes vs Strasbourg,,,Tarjetas total -4.5,CARDS_TOTALS UNDER.4.5,CARDS_TOTALS:UNDER_4_5,81.5%,0.815300,1.23,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,3,89.53,89.526000,,Betano no expuesto,Alta,contexto premium torneo actual,usa promedios del contexto premium/API-Football,depende mucho del arbitro y del contexto competitivo,
2026-09-06,08:00,Estac Troyes vs Strasbourg,,,DOUBLE_CHANCE 12,DOUBLE_CHANCE 12,DOUBLE_CHANCE:12,78.5%,0.785400,1.27,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,9,123.54,123.543000,,Betano no expuesto,Alta,torneo actual,usa Poisson base con estadisticas de goles del torneo,riesgo propio del resultado final y variacion del modelo,
2026-09-06,08:00,Estac Troyes vs Strasbourg,,,SHOTS_TOTAL OVER.20.5,SHOTS_TOTAL OVER.20.5,SHOTS_TOTAL:OVER_20_5,77.3%,0.772600,1.29,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,2,80.26,80.263000,,Betano no expuesto,Alta,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,
2026-09-06,08:00,Estac Troyes vs Strasbourg,,,SHOTS_ON_TARGET_TOTAL OVER.6.5,SHOTS_ON_TARGET_TOTAL OVER.6.5,SHOTS_ON_TARGET_TOTAL:OVER_6_5,77.0%,0.769500,1.30,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,2,79.95,79.949000,,Betano no expuesto,Alta,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,
2026-09-06,08:00,Estac Troyes vs Strasbourg,,,Local corners -6.5,CORNERS_HOME UNDER.6.5,CORNERS_HOME:UNDER_6_5,76.2%,0.762200,1.31,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,4,92.22,92.218000,,Betano no expuesto,Alta,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,
2026-09-06,08:00,Estac Troyes vs Strasbourg,,,Corners total -9.5,CORNERS_TOTALS UNDER.9.5,CORNERS_TOTALS:UNDER_9_5,74.7%,0.747100,1.34,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,6,104.71,104.712000,,Betano no expuesto,Alta,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,
2026-09-06,08:00,Estac Troyes vs Strasbourg,William Hill,,Goles +1.5,TOTALS OVER.1.5,TOTALS:OVER_1_5,74.0%,0.740100,1.35,2.10,0.55,0.554200,0.75,1.55,,,,,,EV positivo,No encontrado en Betano,Seguro,10,138.98,138.984000,,Betano no expuesto,Alta,torneo actual,usa Poisson base con estadisticas de goles del torneo,un gol temprano o baja eficacia puede cambiar la lectura del mercado,
2026-09-06,08:00,Estac Troyes vs Strasbourg,,,Local tarjetas -1.5,CARDS_HOME UNDER.1.5,CARDS_HOME:UNDER_1_5,73.6%,0.735800,1.36,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,2,76.58,76.576000,,Betano no expuesto,Alta,contexto premium torneo actual,usa promedios del contexto premium/API-Football,depende mucho del arbitro y del contexto competitivo,
2026-09-06,08:00,Estac Troyes vs Strasbourg,,,Local corners +3.5,CORNERS_HOME OVER.3.5,CORNERS_HOME:OVER_3_5,73.5%,0.735000,1.36,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,4,89.50,89.497000,,Betano no expuesto,Alta,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,
2026-09-06,08:00,Estac Troyes vs Strasbourg,William Hill,,Goles -3.5,TOTALS UNDER.3.5,TOTALS:UNDER_3_5,72.7%,0.727400,1.38,1.05,-0.24,-0.236200,-0.32,0.76,,,,,,EV negativo,No encontrado en Betano,Evitar,10,99.49,99.491000,Cuota por debajo de la cuota justa: valor limitado,Betano no expuesto,Alta,torneo actual,usa Poisson base con estadisticas de goles del torneo,un gol temprano o baja eficacia puede cambiar la lectura del mercado,
2026-09-06,08:00,Estac Troyes vs Strasbourg,,,Local goles -2.5,TEAM_TOTAL_HOME UNDER.2.5,TEAM_TOTAL_HOME:UNDER_2_5,70.7%,0.706600,1.42,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,4,86.66,86.658000,,Betano no expuesto,Alta,torneo actual,usa Poisson base con estadisticas de goles del torneo,un gol temprano o baja eficacia puede cambiar la lectura del mercado,
2026-09-06,08:00,Estac Troyes vs Strasbourg,,,Visita corners -3.5,CORNERS_AWAY UNDER.3.5,CORNERS_AWAY:UNDER_3_5,70.3%,0.703000,1.42,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,4,86.30,86.304000,,Betano no expuesto,Alta,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,
2026-09-06,08:00,Estac Troyes vs Strasbourg,,,SHOTS_TOTAL UNDER.26.5,SHOTS_TOTAL UNDER.26.5,SHOTS_TOTAL:UNDER_26_5,68.6%,0.685700,1.46,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,2,71.57,71.566000,,Betano no expuesto,Media,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,
2026-09-06,08:00,Estac Troyes vs Strasbourg,,,Visita tarjetas -2.5,CARDS_AWAY UNDER.2.5,CARDS_AWAY:UNDER_2_5,67.7%,0.676700,1.48,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,2,70.67,70.668000,,Betano no expuesto,Media,contexto premium torneo actual,usa promedios del contexto premium/API-Football,depende mucho del arbitro y del contexto competitivo,
2026-09-06,08:00,Estac Troyes vs Strasbourg,,,Tarjetas total -3.5,CARDS_TOTALS UNDER.3.5,CARDS_TOTALS:UNDER_3_5,64.7%,0.647200,1.54,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,3,72.72,72.723000,,Betano no expuesto,Media,contexto premium torneo actual,usa promedios del contexto premium/API-Football,depende mucho del arbitro y del contexto competitivo,
2026-09-06,08:00,Estac Troyes vs Strasbourg,,,SHOTS_ON_TARGET_TOTAL OVER.7.5,SHOTS_ON_TARGET_TOTAL OVER.7.5,SHOTS_ON_TARGET_TOTAL:OVER_7_5,64.6%,0.646000,1.55,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,2,67.60,67.602000,,Betano no expuesto,Media,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,
2026-09-06,08:00,Estac Troyes vs Strasbourg,William Hill,,Gana local,1X2 HOME,1X2:HOME,64.4%,0.643900,1.55,2.00,0.29,0.287900,0.45,1.29,,,,,,EV positivo,No encontrado en Betano,Valor,7,106.58,106.576000,,Betano no expuesto,Media,torneo actual,usa Poisson base con estadisticas de goles del torneo,riesgo propio del resultado final y variacion del modelo,
2026-09-06,08:00,Estac Troyes vs Strasbourg,,,Local tarjetas +0.5,CARDS_HOME OVER.0.5,CARDS_HOME:OVER_0_5,63.2%,0.632100,1.58,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,2,66.21,66.212000,,Betano no expuesto,Media,contexto premium torneo actual,usa promedios del contexto premium/API-Football,depende mucho del arbitro y del contexto competitivo,
2026-09-06,08:00,Estac Troyes vs Strasbourg,,,SHOTS_TOTAL OVER.22.5,SHOTS_TOTAL OVER.22.5,SHOTS_TOTAL:OVER_22_5,62.7%,0.627500,1.59,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,2,65.75,65.754000,,Betano no expuesto,Media,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,
2026-09-06,08:00,Estac Troyes vs Strasbourg,,,Corners total -8.5,CORNERS_TOTALS UNDER.8.5,CORNERS_TOTALS:UNDER_8_5,62.7%,0.627400,1.59,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,6,92.74,92.740000,,Betano no expuesto,Media,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,
2026-09-06,08:00,Estac Troyes vs Strasbourg,,,SHOTS_ON_TARGET_TOTAL UNDER.9.5,SHOTS_ON_TARGET_TOTAL UNDER.9.5,SHOTS_ON_TARGET_TOTAL:UNDER_9_5,62.0%,0.620300,1.61,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,2,65.03,65.031000,,Betano no expuesto,Media,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,
2026-09-06,08:00,Estac Troyes vs Strasbourg,,,Local corners -5.5,CORNERS_HOME UNDER.5.5,CORNERS_HOME:UNDER_5_5,61.6%,0.616000,1.62,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,4,77.60,77.596000,,Betano no expuesto,Media,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,
2026-09-06,08:00,Estac Troyes vs Strasbourg,,,Visita tarjetas +1.5,CARDS_AWAY OVER.1.5,CARDS_AWAY:OVER_1_5,59.4%,0.594000,1.68,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,2,62.40,62.399000,,Betano no expuesto,Media,contexto premium torneo actual,usa promedios del contexto premium/API-Football,depende mucho del arbitro y del contexto competitivo,
2026-09-06,08:00,Estac Troyes vs Strasbourg,,,Tarjetas total +2.5,CARDS_TOTALS OVER.2.5,CARDS_TOTALS:OVER_2_5,57.7%,0.576800,1.73,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,3,65.68,65.681000,,Betano no expuesto,Media,contexto premium torneo actual,usa promedios del contexto premium/API-Football,depende mucho del arbitro y del contexto competitivo,
2026-09-06,08:00,Estac Troyes vs Strasbourg,,,Local goles +1.5,TEAM_TOTAL_HOME OVER.1.5,TEAM_TOTAL_HOME:OVER_1_5,56.3%,0.563200,1.77,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,4,72.33,72.325000,,Betano no expuesto,Media,torneo actual,usa Poisson base con estadisticas de goles del torneo,un gol temprano o baja eficacia puede cambiar la lectura del mercado,
2026-09-06,08:00,Estac Troyes vs Strasbourg,,,Local corners +4.5,CORNERS_HOME OVER.4.5,CORNERS_HOME:OVER_4_5,56.0%,0.559500,1.79,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,4,71.95,71.951000,,Betano no expuesto,Media,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,
2026-09-06,08:00,Estac Troyes vs Strasbourg,William Hill,,BTTS no,BTTS NO,BTTS:NO,55.2%,0.552200,1.81,1.20,-0.34,-0.337400,-0.61,0.66,,,,,,EV negativo,No encontrado en Betano,Evitar,8,70.14,70.143000,Cuota por debajo de la cuota justa: valor limitado,Betano no expuesto,Media,torneo actual,usa Poisson base con estadisticas de goles del torneo,un gol temprano o baja eficacia puede cambiar la lectura del mercado,
2026-09-06,08:00,Estac Troyes vs Strasbourg,,,SHOTS_TOTAL UNDER.24.5,SHOTS_TOTAL UNDER.24.5,SHOTS_TOTAL:UNDER_24_5,53.4%,0.533700,1.87,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,2,56.37,56.372000,,Betano no expuesto,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,
2026-09-06,08:00,Estac Troyes vs Strasbourg,William Hill,,1T +0.5,FIRST_HALF_TOTALS OVER.0.5,FIRST_HALF_TOTALS:OVER_0_5,52.8%,0.527600,1.90,1.35,-0.29,-0.287700,-0.55,0.71,,,,,,EV negativo,No encontrado en Betano,Evitar,5,53.59,53.585000,Cuota por debajo de la cuota justa: valor limitado,Betano no expuesto,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el primer tiempo puede tener ritmo bajo o rotaciones,
2026-09-06,08:00,Estac Troyes vs Strasbourg,,,Visita goles +0.5,TEAM_TOTAL_AWAY OVER.0.5,TEAM_TOTAL_AWAY:OVER_0_5,52.8%,0.527600,1.90,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,4,68.75,68.755000,,Betano no expuesto,Baja,torneo actual,usa Poisson base con estadisticas de goles del torneo,un gol temprano o baja eficacia puede cambiar la lectura del mercado,
2026-09-06,08:00,Estac Troyes vs Strasbourg,,,Corners total +7.5,CORNERS_TOTALS OVER.7.5,CORNERS_TOTALS:OVER_7_5,51.2%,0.511600,1.96,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,6,81.16,81.163000,,Betano no expuesto,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,
2026-09-06,08:00,Estac Troyes vs Strasbourg,,,SHOTS_ON_TARGET_TOTAL OVER.8.5,SHOTS_ON_TARGET_TOTAL OVER.8.5,SHOTS_ON_TARGET_TOTAL:OVER_8_5,51.1%,0.511000,1.96,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,2,54.10,54.098000,,Betano no expuesto,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,
2026-09-06,08:00,Estac Troyes vs Strasbourg,William Hill,,Goles -2.5,TOTALS UNDER.2.5,TOTALS:UNDER_2_5,50.9%,0.508600,1.97,1.20,-0.39,-0.389700,-0.77,0.61,,,,,,EV negativo,No encontrado en Betano,Evitar,8,64.84,64.845000,Cuota por debajo de la cuota justa: valor limitado,Betano no expuesto,Baja,torneo actual,usa Poisson base con estadisticas de goles del torneo,un gol temprano o baja eficacia puede cambiar la lectura del mercado,
2026-09-06,08:00,Estac Troyes vs Strasbourg,William Hill,,Goles +2.5,TOTALS OVER.2.5,TOTALS:OVER_2_5,49.1%,0.491400,2.04,4.60,1.26,1.260500,2.56,2.26,,,,,,EV positivo,No encontrado en Betano,Equilibrado,8,99.83,99.829000,Cuota API muy superior a la cuota justa: revisar manualmente antes de apostar,Betano no expuesto,Baja,torneo actual,usa Poisson base con estadisticas de goles del torneo,un gol temprano o baja eficacia puede cambiar la lectura del mercado,
2026-09-06,08:00,Estac Troyes vs Strasbourg,,,SHOTS_ON_TARGET_TOTAL UNDER.8.5,SHOTS_ON_TARGET_TOTAL UNDER.8.5,SHOTS_ON_TARGET_TOTAL:UNDER_8_5,48.9%,0.489000,2.04,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,2,51.90,51.902000,,Betano no expuesto,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,
2026-09-06,08:00,Estac Troyes vs Strasbourg,,,Corners total -7.5,CORNERS_TOTALS UNDER.7.5,CORNERS_TOTALS:UNDER_7_5,48.8%,0.488400,2.05,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,6,78.84,78.837000,,Betano no expuesto,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,
2026-09-06,08:00,Estac Troyes vs Strasbourg,,,Visita goles -0.5,TEAM_TOTAL_AWAY UNDER.0.5,TEAM_TOTAL_AWAY:UNDER_0_5,47.2%,0.472400,2.12,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,4,63.24,63.245000,,Betano no expuesto,Baja,torneo actual,usa Poisson base con estadisticas de goles del torneo,un gol temprano o baja eficacia puede cambiar la lectura del mercado,
2026-09-06,08:00,Estac Troyes vs Strasbourg,William Hill,,1T -0.5,FIRST_HALF_TOTALS UNDER.0.5,FIRST_HALF_TOTALS:UNDER_0_5,47.2%,0.472400,2.12,3.10,0.46,0.464300,0.98,1.46,,,,,,EV positivo,No encontrado en Betano,Equilibrado,5,80.59,80.595000,,Betano no expuesto,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el primer tiempo puede tener ritmo bajo o rotaciones,
2026-09-06,08:00,Estac Troyes vs Strasbourg,,,SHOTS_TOTAL OVER.24.5,SHOTS_TOTAL OVER.24.5,SHOTS_TOTAL:OVER_24_5,46.6%,0.466300,2.15,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,2,49.63,49.628000,,Betano no expuesto,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,
2026-09-06,08:00,Estac Troyes vs Strasbourg,William Hill,,BTTS sí,BTTS YES,BTTS:YES,44.8%,0.447800,2.23,4.33,0.94,0.939100,2.10,1.94,,,,,,EV positivo,No encontrado en Betano,Equilibrado,8,89.69,89.689000,Cuota API muy superior a la cuota justa: revisar manualmente antes de apostar,Betano no expuesto,Baja,torneo actual,usa Poisson base con estadisticas de goles del torneo,un gol temprano o baja eficacia puede cambiar la lectura del mercado,
2026-09-06,08:00,Estac Troyes vs Strasbourg,,,Local corners -4.5,CORNERS_HOME UNDER.4.5,CORNERS_HOME:UNDER_4_5,44.0%,0.440500,2.27,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,4,60.05,60.049000,,Betano no expuesto,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,
2026-09-06,08:00,Estac Troyes vs Strasbourg,,,Local goles -1.5,TEAM_TOTAL_HOME UNDER.1.5,TEAM_TOTAL_HOME:UNDER_1_5,43.7%,0.436800,2.29,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,4,59.67,59.675000,,Betano no expuesto,Baja,torneo actual,usa Poisson base con estadisticas de goles del torneo,un gol temprano o baja eficacia puede cambiar la lectura del mercado,
2026-09-06,08:00,Estac Troyes vs Strasbourg,,,Tarjetas total -2.5,CARDS_TOTALS UNDER.2.5,CARDS_TOTALS:UNDER_2_5,42.3%,0.423200,2.36,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,3,50.32,50.319000,,Betano no expuesto,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,depende mucho del arbitro y del contexto competitivo,
2026-09-06,08:00,Estac Troyes vs Strasbourg,,,Visita tarjetas -1.5,CARDS_AWAY UNDER.1.5,CARDS_AWAY:UNDER_1_5,40.6%,0.406000,2.46,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,2,43.60,43.601000,,Betano no expuesto,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,depende mucho del arbitro y del contexto competitivo,
2026-09-06,08:00,Estac Troyes vs Strasbourg,,,Local corners +5.5,CORNERS_HOME OVER.5.5,CORNERS_HOME:OVER_5_5,38.4%,0.384000,2.60,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,4,54.40,54.404000,,Betano no expuesto,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,
