fecha,hora,partido,bookmaker_api,bookmaker_betano,pick,market_original,key,probabilidad,prob_num,cuota_justa,cuota_api,ev_api,ev_api_num,dif_api_vs_justa,ratio_api_vs_justa,cuota_betano,ev_betano,ev_betano_num,dif_betano_vs_justa,ratio_betano_vs_justa,estado_api,estado_betano,perfil_pick,prioridad_mercado,score,score_num,alerta_valor,cobertura_betano,confianza,fuente,razon,riesgo,betano_url
2026-09-09,11:45,Barcelona vs Feyenoord,,,Visita corners -6.5,CORNERS_AWAY UNDER.6.5,CORNERS_AWAY:UNDER_6_5,78.4%,0.783800,1.28,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,4,90.38,90.377000,,Betano mapeado,Alta,contexto premium fallback reciente,usa promedios recientes multi-competicion/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,https://www.betano.pe/cuotas-de-partido/fc-barcelona-feyenoord-rotterdam/91589045/
2026-09-09,11:45,Barcelona vs Feyenoord,,,Corners total +7.5,CORNERS_TOTALS OVER.7.5,CORNERS_TOTALS:OVER_7_5,77.1%,0.770600,1.30,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,6,103.06,103.064000,,Betano mapeado,Alta,contexto premium fallback reciente,usa promedios recientes multi-competicion/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,https://www.betano.pe/cuotas-de-partido/fc-barcelona-feyenoord-rotterdam/91589045/
2026-09-09,11:45,Barcelona vs Feyenoord,10Bet,Betano,BTTS sí,BTTS YES,BTTS:YES,76.2%,0.761800,1.31,4.00,2.05,2.047000,2.69,3.05,1.82,0.39,0.386500,0.51,1.39,EV positivo,EV positivo Betano,Seguro,8,143.36,143.359000,Cuota API muy superior a la cuota justa: revisar manualmente antes de apostar,Betano mapeado,Alta,fallback ultimos partidos,usa Poisson fallback con ultimos partidos multi-competicion,un gol temprano o baja eficacia puede cambiar la lectura del mercado,https://www.betano.pe/cuotas-de-partido/fc-barcelona-feyenoord-rotterdam/91589045/
2026-09-09,11:45,Barcelona vs Feyenoord,,,Local corners -6.5,CORNERS_HOME UNDER.6.5,CORNERS_HOME:UNDER_6_5,75.5%,0.754800,1.32,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,4,87.48,87.484000,,Betano mapeado,Alta,contexto premium fallback reciente,usa promedios recientes multi-competicion/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,https://www.betano.pe/cuotas-de-partido/fc-barcelona-feyenoord-rotterdam/91589045/
2026-09-09,11:45,Barcelona vs Feyenoord,,,SHOTS_ON_TARGET_TOTAL OVER.8.5,SHOTS_ON_TARGET_TOTAL OVER.8.5,SHOTS_ON_TARGET_TOTAL:OVER_8_5,75.2%,0.752100,1.33,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,2,74.21,74.210000,,Betano mapeado,Alta,contexto premium fallback reciente,usa promedios recientes multi-competicion/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,https://www.betano.pe/cuotas-de-partido/fc-barcelona-feyenoord-rotterdam/91589045/
2026-09-09,11:45,Barcelona vs Feyenoord,,,Local corners +3.5,CORNERS_HOME OVER.3.5,CORNERS_HOME:OVER_3_5,74.2%,0.741900,1.35,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,4,86.19,86.192000,,Betano mapeado,Alta,contexto premium fallback reciente,usa promedios recientes multi-competicion/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,https://www.betano.pe/cuotas-de-partido/fc-barcelona-feyenoord-rotterdam/91589045/
2026-09-09,11:45,Barcelona vs Feyenoord,,,Local tarjetas -1.5,CARDS_HOME UNDER.1.5,CARDS_HOME:UNDER_1_5,73.6%,0.735800,1.36,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,2,72.58,72.576000,,Betano mapeado,Alta,contexto premium fallback reciente,usa promedios recientes multi-competicion/API-Football,depende mucho del arbitro y del contexto competitivo,https://www.betano.pe/cuotas-de-partido/fc-barcelona-feyenoord-rotterdam/91589045/
2026-09-09,11:45,Barcelona vs Feyenoord,,Betano,Tarjetas total -2.5,CARDS_TOTALS UNDER.2.5,CARDS_TOTALS:UNDER_2_5,73.1%,0.730600,1.37,,,,,,2.35,0.72,0.716900,0.98,1.72,Sin cuota/EV,EV positivo Betano,Solo modelo,3,96.53,96.532000,,Betano mapeado,Alta,contexto premium fallback reciente,usa promedios recientes multi-competicion/API-Football,depende mucho del arbitro y del contexto competitivo,https://www.betano.pe/cuotas-de-partido/fc-barcelona-feyenoord-rotterdam/91589045/
2026-09-09,11:45,Barcelona vs Feyenoord,,,SHOTS_TOTAL OVER.26.5,SHOTS_TOTAL OVER.26.5,SHOTS_TOTAL:OVER_26_5,72.4%,0.723700,1.38,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,2,71.37,71.373000,,Betano mapeado,Alta,contexto premium fallback reciente,usa promedios recientes multi-competicion/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,https://www.betano.pe/cuotas-de-partido/fc-barcelona-feyenoord-rotterdam/91589045/
2026-09-09,11:45,Barcelona vs Feyenoord,,,Visita corners +3.5,CORNERS_AWAY OVER.3.5,CORNERS_AWAY:OVER_3_5,71.3%,0.713300,1.40,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,4,83.33,83.328000,,Betano mapeado,Alta,contexto premium fallback reciente,usa promedios recientes multi-competicion/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,https://www.betano.pe/cuotas-de-partido/fc-barcelona-feyenoord-rotterdam/91589045/
2026-09-09,11:45,Barcelona vs Feyenoord,,,Corners total -11.5,CORNERS_TOTALS UNDER.11.5,CORNERS_TOTALS:UNDER_11_5,70.8%,0.708100,1.41,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,6,96.81,96.809000,,Betano mapeado,Alta,contexto premium fallback reciente,usa promedios recientes multi-competicion/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,https://www.betano.pe/cuotas-de-partido/fc-barcelona-feyenoord-rotterdam/91589045/
2026-09-09,11:45,Barcelona vs Feyenoord,,Betano,Visita goles -2.5,TEAM_TOTAL_AWAY UNDER.2.5,TEAM_TOTAL_AWAY:UNDER_2_5,70.4%,0.704100,1.42,,,,,,1.03,-0.27,-0.274800,-0.39,0.73,Sin cuota/EV,EV negativo Betano,Solo modelo,4,86.01,86.009000,,Betano mapeado,Alta,fallback ultimos partidos,usa Poisson fallback con ultimos partidos multi-competicion,un gol temprano o baja eficacia puede cambiar la lectura del mercado,https://www.betano.pe/cuotas-de-partido/fc-barcelona-feyenoord-rotterdam/91589045/
2026-09-09,11:45,Barcelona vs Feyenoord,,,DOUBLE_CHANCE 1X,DOUBLE_CHANCE 1X,DOUBLE_CHANCE:1X,66.9%,0.669000,1.50,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,9,107.91,107.905000,,Betano mapeado,Media,fallback ultimos partidos,usa Poisson fallback con ultimos partidos multi-competicion,riesgo propio del resultado final y variacion del modelo,https://www.betano.pe/cuotas-de-partido/fc-barcelona-feyenoord-rotterdam/91589045/
2026-09-09,11:45,Barcelona vs Feyenoord,,,Local goles +1.5,TEAM_TOTAL_HOME OVER.1.5,TEAM_TOTAL_HOME:OVER_1_5,66.1%,0.661000,1.51,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,4,78.10,78.101000,,Betano mapeado,Media,fallback ultimos partidos,usa Poisson fallback con ultimos partidos multi-competicion,un gol temprano o baja eficacia puede cambiar la lectura del mercado,https://www.betano.pe/cuotas-de-partido/fc-barcelona-feyenoord-rotterdam/91589045/
2026-09-09,11:45,Barcelona vs Feyenoord,,Betano,Corners total +8.5,CORNERS_TOTALS OVER.8.5,CORNERS_TOTALS:OVER_8_5,65.6%,0.655800,1.52,,,,,,1.55,0.02,0.016500,0.03,1.02,Sin cuota/EV,EV positivo Betano,Solo modelo,6,99.84,99.845000,,Betano mapeado,Media,contexto premium fallback reciente,usa promedios recientes multi-competicion/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,https://www.betano.pe/cuotas-de-partido/fc-barcelona-feyenoord-rotterdam/91589045/
2026-09-09,11:45,Barcelona vs Feyenoord,,,Visita corners -5.5,CORNERS_AWAY UNDER.5.5,CORNERS_AWAY:UNDER_5_5,64.2%,0.642300,1.56,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,4,76.23,76.226000,,Betano mapeado,Media,contexto premium fallback reciente,usa promedios recientes multi-competicion/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,https://www.betano.pe/cuotas-de-partido/fc-barcelona-feyenoord-rotterdam/91589045/
2026-09-09,11:45,Barcelona vs Feyenoord,,,SHOTS_ON_TARGET_TOTAL OVER.9.5,SHOTS_ON_TARGET_TOTAL OVER.9.5,SHOTS_ON_TARGET_TOTAL:OVER_9_5,64.0%,0.640200,1.56,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,2,63.02,63.020000,,Betano mapeado,Media,contexto premium fallback reciente,usa promedios recientes multi-competicion/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,https://www.betano.pe/cuotas-de-partido/fc-barcelona-feyenoord-rotterdam/91589045/
2026-09-09,11:45,Barcelona vs Feyenoord,,,Local tarjetas +0.5,CARDS_HOME OVER.0.5,CARDS_HOME:OVER_0_5,63.2%,0.632100,1.58,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,2,62.21,62.212000,,Betano mapeado,Media,contexto premium fallback reciente,usa promedios recientes multi-competicion/API-Football,depende mucho del arbitro y del contexto competitivo,https://www.betano.pe/cuotas-de-partido/fc-barcelona-feyenoord-rotterdam/91589045/
2026-09-09,11:45,Barcelona vs Feyenoord,,,Local corners -5.5,CORNERS_HOME UNDER.5.5,CORNERS_HOME:UNDER_5_5,60.7%,0.607200,1.65,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,4,72.72,72.719000,,Betano mapeado,Media,contexto premium fallback reciente,usa promedios recientes multi-competicion/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,https://www.betano.pe/cuotas-de-partido/fc-barcelona-feyenoord-rotterdam/91589045/
2026-09-09,11:45,Barcelona vs Feyenoord,,Betano,Local goles -2.5,TEAM_TOTAL_HOME UNDER.2.5,TEAM_TOTAL_HOME:UNDER_2_5,60.5%,0.605200,1.65,,,,,,3.15,0.91,0.906400,1.50,1.91,Sin cuota/EV,EV positivo Betano,Solo modelo,4,95.02,95.021000,,Betano mapeado,Media,fallback ultimos partidos,usa Poisson fallback con ultimos partidos multi-competicion,un gol temprano o baja eficacia puede cambiar la lectura del mercado,https://www.betano.pe/cuotas-de-partido/fc-barcelona-feyenoord-rotterdam/91589045/
2026-09-09,11:45,Barcelona vs Feyenoord,10Bet,Betano,Goles +3.5,TOTALS OVER.3.5,TOTALS:OVER_3_5,59.8%,0.597900,1.67,3.30,0.97,0.973100,1.63,1.97,1.47,-0.12,-0.121100,-0.20,0.88,EV positivo,EV negativo Betano,Valor,1,74.37,74.367000,Cuota API muy superior a la cuota justa: revisar manualmente antes de apostar,Betano mapeado,Media,fallback ultimos partidos,usa Poisson fallback con ultimos partidos multi-competicion,un gol temprano o baja eficacia puede cambiar la lectura del mercado,https://www.betano.pe/cuotas-de-partido/fc-barcelona-feyenoord-rotterdam/91589045/
2026-09-09,11:45,Barcelona vs Feyenoord,,Betano,Corners total -10.5,CORNERS_TOTALS UNDER.10.5,CORNERS_TOTALS:UNDER_10_5,59.6%,0.595500,1.68,,,,,,1.47,-0.12,-0.124600,-0.21,0.88,Sin cuota/EV,EV negativo Betano,Solo modelo,6,91.56,91.561000,,Betano mapeado,Media,contexto premium fallback reciente,usa promedios recientes multi-competicion/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,https://www.betano.pe/cuotas-de-partido/fc-barcelona-feyenoord-rotterdam/91589045/
2026-09-09,11:45,Barcelona vs Feyenoord,10Bet,Betano,DNB local,DRAW_NO_BET HOME,DRAW_NO_BET:HOME,58.7%,0.586500,1.71,1.04,-0.39,-0.390100,-0.67,0.61,1.03,-0.40,-0.395900,-0.68,0.60,EV negativo,EV negativo Betano,Revisar,9,90.29,90.290000,Cuota por debajo de la cuota justa: valor limitado,Betano mapeado,Media,fallback ultimos partidos,usa Poisson fallback con ultimos partidos multi-competicion,riesgo propio del resultado final y variacion del modelo,https://www.betano.pe/cuotas-de-partido/fc-barcelona-feyenoord-rotterdam/91589045/
2026-09-09,11:45,Barcelona vs Feyenoord,,,Local corners +4.5,CORNERS_HOME OVER.4.5,CORNERS_HOME:OVER_4_5,56.8%,0.568200,1.76,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,4,68.82,68.824000,,Betano mapeado,Media,contexto premium fallback reciente,usa promedios recientes multi-competicion/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,https://www.betano.pe/cuotas-de-partido/fc-barcelona-feyenoord-rotterdam/91589045/
2026-09-09,11:45,Barcelona vs Feyenoord,,Betano,Visita goles +1.5,TEAM_TOTAL_AWAY OVER.1.5,TEAM_TOTAL_AWAY:OVER_1_5,56.6%,0.565800,1.77,,,,,,4.55,1.57,1.574400,2.78,2.57,Sin cuota/EV,EV positivo Betano,Solo modelo,4,98.58,98.576000,,Betano mapeado,Media,fallback ultimos partidos,usa Poisson fallback con ultimos partidos multi-competicion,un gol temprano o baja eficacia puede cambiar la lectura del mercado,https://www.betano.pe/cuotas-de-partido/fc-barcelona-feyenoord-rotterdam/91589045/
2026-09-09,11:45,Barcelona vs Feyenoord,,,Visita tarjetas +0.5,CARDS_AWAY OVER.0.5,CARDS_AWAY:OVER_0_5,55.1%,0.550700,1.82,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,2,54.07,54.067000,,Betano mapeado,Media,contexto premium fallback reciente,usa promedios recientes multi-competicion/API-Football,depende mucho del arbitro y del contexto competitivo,https://www.betano.pe/cuotas-de-partido/fc-barcelona-feyenoord-rotterdam/91589045/
2026-09-09,11:45,Barcelona vs Feyenoord,,,Visita corners +4.5,CORNERS_AWAY OVER.4.5,CORNERS_AWAY:OVER_4_5,53.3%,0.532800,1.88,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,4,65.28,65.280000,,Betano mapeado,Baja,contexto premium fallback reciente,usa promedios recientes multi-competicion/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,https://www.betano.pe/cuotas-de-partido/fc-barcelona-feyenoord-rotterdam/91589045/
2026-09-09,11:45,Barcelona vs Feyenoord,,,DOUBLE_CHANCE X2,DOUBLE_CHANCE X2,DOUBLE_CHANCE:X2,53.1%,0.530700,1.88,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,9,94.07,94.067000,,Betano mapeado,Baja,fallback ultimos partidos,usa Poisson fallback con ultimos partidos multi-competicion,riesgo propio del resultado final y variacion del modelo,https://www.betano.pe/cuotas-de-partido/fc-barcelona-feyenoord-rotterdam/91589045/
2026-09-09,11:45,Barcelona vs Feyenoord,10Bet,Betano,Corners total +9.5,CORNERS_TOTALS OVER.9.5,CORNERS_TOTALS:OVER_9_5,52.9%,0.529500,1.89,1.85,-0.02,-0.020400,-0.04,0.98,1.93,0.02,0.021900,0.04,1.02,EV negativo,EV positivo Betano,Revisar,6,86.93,86.932000,,Betano mapeado,Baja,contexto premium fallback reciente,usa promedios recientes multi-competicion/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,https://www.betano.pe/cuotas-de-partido/fc-barcelona-feyenoord-rotterdam/91589045/
