fecha,hora,partido,bookmaker_api,bookmaker_betano,pick,market_original,key,probabilidad,prob_num,cuota_justa,cuota_api,ev_api,ev_api_num,dif_api_vs_justa,ratio_api_vs_justa,cuota_betano,ev_betano,ev_betano_num,dif_betano_vs_justa,ratio_betano_vs_justa,estado_api,estado_betano,perfil_pick,prioridad_mercado,score,score_num,alerta_valor,cobertura_betano,confianza,fuente,razon,riesgo,betano_url,modelo_base,fuente_local,partidos_local,goles_favor_local,goles_contra_local,ultimos_local,fuente_visita,partidos_visita,goles_favor_visita,goles_contra_visita,ultimos_visita
2026-09-23,11:00,Gibraltar vs Sao Tome and Principe,William Hill,,Goles -1.5,TOTALS UNDER.1.5,TOTALS:UNDER_1_5,25.4%,0.254200,3.93,1.75,-0.56,-0.555100,-2.18,0.44,,,,,,EV negativo,No encontrado en Betano,Revisar,1,12.43,12.428000,Cuota por debajo de la cuota justa: valor limitado,Betano no expuesto,Baja,fallback ultimos partidos,usa Poisson fallback con ultimos partidos multi-competicion,un gol temprano o baja eficacia puede cambiar la lectura del mercado,,fallback ultimos partidos,fallback ultimos partidos,10,9.0,17.0,2026-09-23 · Friendlies · Gibraltar 0-0 Sao Tome and Principe (E); 2026-06-06 · Friendlies · Gibraltar 4-1 Cayman Islands (G); 2026-06-03 · Friendlies · Gibraltar 4-0 British Virgin Islands (G); 2026-03-31 · UEFA Nations League · Latvia 1-0 Gibraltar (P); 2026-03-26 · UEFA Nations League · Gibraltar 0-1 Latvia (P); 2025-11-17 · World Cup - Qualification Europe · Czechia 6-0 Gibraltar (P); 2025-11-14 · World Cup - Qualification Europe · Gibraltar 1-2 Montenegro (P); 2025-10-12 · World Cup - Qualification Europe · Croatia 3-0 Gibraltar (P); 2025-10-08 · Friendlies · Gibraltar 0-2 New Caledonia (P); 2025-09-08 · World Cup - Qualification Europe · Gibraltar 0-1 Faroe Islands (P),fallback ultimos partidos,10,4.0,21.0,2026-09-23 · Friendlies · Gibraltar 0-0 Sao Tome and Principe (E); 2026-03-31 · Africa Cup of Nations - Qualification · Ethiopia 1-0 Sao Tome and Principe (P); 2026-03-27 · Africa Cup of Nations - Qualification · Sao Tome and Principe 0-3 Ethiopia (P); 2025-10-13 · World Cup - Qualification Africa · Sao Tome and Principe 1-0 Malawi (G); 2025-10-10 · World Cup - Qualification Africa · Sao Tome and Principe 0-6 Tunisia (P); 2025-09-09 · World Cup - Qualification Africa · Namibia 3-0 Sao Tome and Principe (P); 2025-09-04 · World Cup - Qualification Africa · Sao Tome and Principe 2-3 Equatorial Guinea (P); 2025-03-24 · World Cup - Qualification Africa · Liberia 2-1 Sao Tome and Principe (P); 2025-03-21 · World Cup - Qualification Africa · Equatorial Guinea 2-0 Sao Tome and Principe (P); 2024-06-09 · World Cup - Qualification Africa · Sao Tome and Principe 0-1 Liberia (P)
2026-09-23,11:00,Gibraltar vs Sao Tome and Principe,William Hill,,Empate,1X2 DRAW,1X2:DRAW,24.8%,0.247700,4.04,2.50,-0.38,-0.380700,-1.54,0.62,,,,,,EV negativo,No encontrado en Betano,Revisar,7,44.92,44.917000,Cuota por debajo de la cuota justa: valor limitado,Betano no expuesto,Baja,fallback ultimos partidos,usa Poisson fallback con ultimos partidos multi-competicion,riesgo propio del resultado final y variacion del modelo,,fallback ultimos partidos,fallback ultimos partidos,10,9.0,17.0,2026-09-23 · Friendlies · Gibraltar 0-0 Sao Tome and Principe (E); 2026-06-06 · Friendlies · Gibraltar 4-1 Cayman Islands (G); 2026-06-03 · Friendlies · Gibraltar 4-0 British Virgin Islands (G); 2026-03-31 · UEFA Nations League · Latvia 1-0 Gibraltar (P); 2026-03-26 · UEFA Nations League · Gibraltar 0-1 Latvia (P); 2025-11-17 · World Cup - Qualification Europe · Czechia 6-0 Gibraltar (P); 2025-11-14 · World Cup - Qualification Europe · Gibraltar 1-2 Montenegro (P); 2025-10-12 · World Cup - Qualification Europe · Croatia 3-0 Gibraltar (P); 2025-10-08 · Friendlies · Gibraltar 0-2 New Caledonia (P); 2025-09-08 · World Cup - Qualification Europe · Gibraltar 0-1 Faroe Islands (P),fallback ultimos partidos,10,4.0,21.0,2026-09-23 · Friendlies · Gibraltar 0-0 Sao Tome and Principe (E); 2026-03-31 · Africa Cup of Nations - Qualification · Ethiopia 1-0 Sao Tome and Principe (P); 2026-03-27 · Africa Cup of Nations - Qualification · Sao Tome and Principe 0-3 Ethiopia (P); 2025-10-13 · World Cup - Qualification Africa · Sao Tome and Principe 1-0 Malawi (G); 2025-10-10 · World Cup - Qualification Africa · Sao Tome and Principe 0-6 Tunisia (P); 2025-09-09 · World Cup - Qualification Africa · Namibia 3-0 Sao Tome and Principe (P); 2025-09-04 · World Cup - Qualification Africa · Sao Tome and Principe 2-3 Equatorial Guinea (P); 2025-03-24 · World Cup - Qualification Africa · Liberia 2-1 Sao Tome and Principe (P); 2025-03-21 · World Cup - Qualification Africa · Equatorial Guinea 2-0 Sao Tome and Principe (P); 2024-06-09 · World Cup - Qualification Africa · Sao Tome and Principe 0-1 Liberia (P)
2026-09-23,11:00,Gibraltar vs Sao Tome and Principe,William Hill,,Gana visita,1X2 AWAY,1X2:AWAY,24.6%,0.246000,4.07,8.00,0.97,0.967600,3.93,1.97,,,,,,EV positivo,No encontrado en Betano,Revisar,7,61.01,61.012000,Cuota API muy superior a la cuota justa: revisar manualmente antes de apostar,Betano no expuesto,Baja,fallback ultimos partidos,usa Poisson fallback con ultimos partidos multi-competicion,riesgo propio del resultado final y variacion del modelo,,fallback ultimos partidos,fallback ultimos partidos,10,9.0,17.0,2026-09-23 · Friendlies · Gibraltar 0-0 Sao Tome and Principe (E); 2026-06-06 · Friendlies · Gibraltar 4-1 Cayman Islands (G); 2026-06-03 · Friendlies · Gibraltar 4-0 British Virgin Islands (G); 2026-03-31 · UEFA Nations League · Latvia 1-0 Gibraltar (P); 2026-03-26 · UEFA Nations League · Gibraltar 0-1 Latvia (P); 2025-11-17 · World Cup - Qualification Europe · Czechia 6-0 Gibraltar (P); 2025-11-14 · World Cup - Qualification Europe · Gibraltar 1-2 Montenegro (P); 2025-10-12 · World Cup - Qualification Europe · Croatia 3-0 Gibraltar (P); 2025-10-08 · Friendlies · Gibraltar 0-2 New Caledonia (P); 2025-09-08 · World Cup - Qualification Europe · Gibraltar 0-1 Faroe Islands (P),fallback ultimos partidos,10,4.0,21.0,2026-09-23 · Friendlies · Gibraltar 0-0 Sao Tome and Principe (E); 2026-03-31 · Africa Cup of Nations - Qualification · Ethiopia 1-0 Sao Tome and Principe (P); 2026-03-27 · Africa Cup of Nations - Qualification · Sao Tome and Principe 0-3 Ethiopia (P); 2025-10-13 · World Cup - Qualification Africa · Sao Tome and Principe 1-0 Malawi (G); 2025-10-10 · World Cup - Qualification Africa · Sao Tome and Principe 0-6 Tunisia (P); 2025-09-09 · World Cup - Qualification Africa · Namibia 3-0 Sao Tome and Principe (P); 2025-09-04 · World Cup - Qualification Africa · Sao Tome and Principe 2-3 Equatorial Guinea (P); 2025-03-24 · World Cup - Qualification Africa · Liberia 2-1 Sao Tome and Principe (P); 2025-03-21 · World Cup - Qualification Africa · Equatorial Guinea 2-0 Sao Tome and Principe (P); 2024-06-09 · World Cup - Qualification Africa · Sao Tome and Principe 0-1 Liberia (P)
2026-09-23,11:00,Gibraltar vs Sao Tome and Principe,,,Local goles +2.5,TEAM_TOTAL_HOME OVER.2.5,TEAM_TOTAL_HOME:OVER_2_5,22.2%,0.221800,4.51,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,4,34.18,34.177000,,Betano no expuesto,Baja,fallback ultimos partidos,usa Poisson fallback con ultimos partidos multi-competicion,un gol temprano o baja eficacia puede cambiar la lectura del mercado,,fallback ultimos partidos,fallback ultimos partidos,10,9.0,17.0,2026-09-23 · Friendlies · Gibraltar 0-0 Sao Tome and Principe (E); 2026-06-06 · Friendlies · Gibraltar 4-1 Cayman Islands (G); 2026-06-03 · Friendlies · Gibraltar 4-0 British Virgin Islands (G); 2026-03-31 · UEFA Nations League · Latvia 1-0 Gibraltar (P); 2026-03-26 · UEFA Nations League · Gibraltar 0-1 Latvia (P); 2025-11-17 · World Cup - Qualification Europe · Czechia 6-0 Gibraltar (P); 2025-11-14 · World Cup - Qualification Europe · Gibraltar 1-2 Montenegro (P); 2025-10-12 · World Cup - Qualification Europe · Croatia 3-0 Gibraltar (P); 2025-10-08 · Friendlies · Gibraltar 0-2 New Caledonia (P); 2025-09-08 · World Cup - Qualification Europe · Gibraltar 0-1 Faroe Islands (P),fallback ultimos partidos,10,4.0,21.0,2026-09-23 · Friendlies · Gibraltar 0-0 Sao Tome and Principe (E); 2026-03-31 · Africa Cup of Nations - Qualification · Ethiopia 1-0 Sao Tome and Principe (P); 2026-03-27 · Africa Cup of Nations - Qualification · Sao Tome and Principe 0-3 Ethiopia (P); 2025-10-13 · World Cup - Qualification Africa · Sao Tome and Principe 1-0 Malawi (G); 2025-10-10 · World Cup - Qualification Africa · Sao Tome and Principe 0-6 Tunisia (P); 2025-09-09 · World Cup - Qualification Africa · Namibia 3-0 Sao Tome and Principe (P); 2025-09-04 · World Cup - Qualification Africa · Sao Tome and Principe 2-3 Equatorial Guinea (P); 2025-03-24 · World Cup - Qualification Africa · Liberia 2-1 Sao Tome and Principe (P); 2025-03-21 · World Cup - Qualification Africa · Equatorial Guinea 2-0 Sao Tome and Principe (P); 2024-06-09 · World Cup - Qualification Africa · Sao Tome and Principe 0-1 Liberia (P)
2026-09-23,11:00,Gibraltar vs Sao Tome and Principe,William Hill,,1T +1.5,FIRST_HALF_TOTALS OVER.1.5,FIRST_HALF_TOTALS:OVER_1_5,20.3%,0.203100,4.92,2.30,-0.53,-0.532800,-2.62,0.47,,,,,,EV negativo,No encontrado en Betano,Evitar,5,16.72,16.721000,Cuota por debajo de la cuota justa: valor limitado,Betano no expuesto,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el primer tiempo puede tener ritmo bajo o rotaciones,,fallback ultimos partidos,fallback ultimos partidos,10,9.0,17.0,2026-09-23 · Friendlies · Gibraltar 0-0 Sao Tome and Principe (E); 2026-06-06 · Friendlies · Gibraltar 4-1 Cayman Islands (G); 2026-06-03 · Friendlies · Gibraltar 4-0 British Virgin Islands (G); 2026-03-31 · UEFA Nations League · Latvia 1-0 Gibraltar (P); 2026-03-26 · UEFA Nations League · Gibraltar 0-1 Latvia (P); 2025-11-17 · World Cup - Qualification Europe · Czechia 6-0 Gibraltar (P); 2025-11-14 · World Cup - Qualification Europe · Gibraltar 1-2 Montenegro (P); 2025-10-12 · World Cup - Qualification Europe · Croatia 3-0 Gibraltar (P); 2025-10-08 · Friendlies · Gibraltar 0-2 New Caledonia (P); 2025-09-08 · World Cup - Qualification Europe · Gibraltar 0-1 Faroe Islands (P),fallback ultimos partidos,10,4.0,21.0,2026-09-23 · Friendlies · Gibraltar 0-0 Sao Tome and Principe (E); 2026-03-31 · Africa Cup of Nations - Qualification · Ethiopia 1-0 Sao Tome and Principe (P); 2026-03-27 · Africa Cup of Nations - Qualification · Sao Tome and Principe 0-3 Ethiopia (P); 2025-10-13 · World Cup - Qualification Africa · Sao Tome and Principe 1-0 Malawi (G); 2025-10-10 · World Cup - Qualification Africa · Sao Tome and Principe 0-6 Tunisia (P); 2025-09-09 · World Cup - Qualification Africa · Namibia 3-0 Sao Tome and Principe (P); 2025-09-04 · World Cup - Qualification Africa · Sao Tome and Principe 2-3 Equatorial Guinea (P); 2025-03-24 · World Cup - Qualification Africa · Liberia 2-1 Sao Tome and Principe (P); 2025-03-21 · World Cup - Qualification Africa · Equatorial Guinea 2-0 Sao Tome and Principe (P); 2024-06-09 · World Cup - Qualification Africa · Sao Tome and Principe 0-1 Liberia (P)
2026-09-23,11:00,Gibraltar vs Sao Tome and Principe,,,Local goles -0.5,TEAM_TOTAL_HOME UNDER.0.5,TEAM_TOTAL_HOME:UNDER_0_5,19.8%,0.197900,5.05,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,4,31.80,31.795000,,Betano no expuesto,Baja,fallback ultimos partidos,usa Poisson fallback con ultimos partidos multi-competicion,un gol temprano o baja eficacia puede cambiar la lectura del mercado,,fallback ultimos partidos,fallback ultimos partidos,10,9.0,17.0,2026-09-23 · Friendlies · Gibraltar 0-0 Sao Tome and Principe (E); 2026-06-06 · Friendlies · Gibraltar 4-1 Cayman Islands (G); 2026-06-03 · Friendlies · Gibraltar 4-0 British Virgin Islands (G); 2026-03-31 · UEFA Nations League · Latvia 1-0 Gibraltar (P); 2026-03-26 · UEFA Nations League · Gibraltar 0-1 Latvia (P); 2025-11-17 · World Cup - Qualification Europe · Czechia 6-0 Gibraltar (P); 2025-11-14 · World Cup - Qualification Europe · Gibraltar 1-2 Montenegro (P); 2025-10-12 · World Cup - Qualification Europe · Croatia 3-0 Gibraltar (P); 2025-10-08 · Friendlies · Gibraltar 0-2 New Caledonia (P); 2025-09-08 · World Cup - Qualification Europe · Gibraltar 0-1 Faroe Islands (P),fallback ultimos partidos,10,4.0,21.0,2026-09-23 · Friendlies · Gibraltar 0-0 Sao Tome and Principe (E); 2026-03-31 · Africa Cup of Nations - Qualification · Ethiopia 1-0 Sao Tome and Principe (P); 2026-03-27 · Africa Cup of Nations - Qualification · Sao Tome and Principe 0-3 Ethiopia (P); 2025-10-13 · World Cup - Qualification Africa · Sao Tome and Principe 1-0 Malawi (G); 2025-10-10 · World Cup - Qualification Africa · Sao Tome and Principe 0-6 Tunisia (P); 2025-09-09 · World Cup - Qualification Africa · Namibia 3-0 Sao Tome and Principe (P); 2025-09-04 · World Cup - Qualification Africa · Sao Tome and Principe 2-3 Equatorial Guinea (P); 2025-03-24 · World Cup - Qualification Africa · Liberia 2-1 Sao Tome and Principe (P); 2025-03-21 · World Cup - Qualification Africa · Equatorial Guinea 2-0 Sao Tome and Principe (P); 2024-06-09 · World Cup - Qualification Africa · Sao Tome and Principe 0-1 Liberia (P)
2026-09-23,11:00,Gibraltar vs Sao Tome and Principe,,,Visita corners +4.5,CORNERS_AWAY OVER.4.5,CORNERS_AWAY:OVER_4_5,18.5%,0.184700,5.41,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,4,34.47,34.474000,,Betano no expuesto,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,,fallback ultimos partidos,fallback ultimos partidos,10,9.0,17.0,2026-09-23 · Friendlies · Gibraltar 0-0 Sao Tome and Principe (E); 2026-06-06 · Friendlies · Gibraltar 4-1 Cayman Islands (G); 2026-06-03 · Friendlies · Gibraltar 4-0 British Virgin Islands (G); 2026-03-31 · UEFA Nations League · Latvia 1-0 Gibraltar (P); 2026-03-26 · UEFA Nations League · Gibraltar 0-1 Latvia (P); 2025-11-17 · World Cup - Qualification Europe · Czechia 6-0 Gibraltar (P); 2025-11-14 · World Cup - Qualification Europe · Gibraltar 1-2 Montenegro (P); 2025-10-12 · World Cup - Qualification Europe · Croatia 3-0 Gibraltar (P); 2025-10-08 · Friendlies · Gibraltar 0-2 New Caledonia (P); 2025-09-08 · World Cup - Qualification Europe · Gibraltar 0-1 Faroe Islands (P),fallback ultimos partidos,10,4.0,21.0,2026-09-23 · Friendlies · Gibraltar 0-0 Sao Tome and Principe (E); 2026-03-31 · Africa Cup of Nations - Qualification · Ethiopia 1-0 Sao Tome and Principe (P); 2026-03-27 · Africa Cup of Nations - Qualification · Sao Tome and Principe 0-3 Ethiopia (P); 2025-10-13 · World Cup - Qualification Africa · Sao Tome and Principe 1-0 Malawi (G); 2025-10-10 · World Cup - Qualification Africa · Sao Tome and Principe 0-6 Tunisia (P); 2025-09-09 · World Cup - Qualification Africa · Namibia 3-0 Sao Tome and Principe (P); 2025-09-04 · World Cup - Qualification Africa · Sao Tome and Principe 2-3 Equatorial Guinea (P); 2025-03-24 · World Cup - Qualification Africa · Liberia 2-1 Sao Tome and Principe (P); 2025-03-21 · World Cup - Qualification Africa · Equatorial Guinea 2-0 Sao Tome and Principe (P); 2024-06-09 · World Cup - Qualification Africa · Sao Tome and Principe 0-1 Liberia (P)
2026-09-23,11:00,Gibraltar vs Sao Tome and Principe,,,Tarjetas total +4.5,CARDS_TOTALS OVER.4.5,CARDS_TOTALS:OVER_4_5,18.5%,0.184700,5.41,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,3,26.47,26.474000,,Betano no expuesto,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,depende mucho del arbitro y del contexto competitivo,,fallback ultimos partidos,fallback ultimos partidos,10,9.0,17.0,2026-09-23 · Friendlies · Gibraltar 0-0 Sao Tome and Principe (E); 2026-06-06 · Friendlies · Gibraltar 4-1 Cayman Islands (G); 2026-06-03 · Friendlies · Gibraltar 4-0 British Virgin Islands (G); 2026-03-31 · UEFA Nations League · Latvia 1-0 Gibraltar (P); 2026-03-26 · UEFA Nations League · Gibraltar 0-1 Latvia (P); 2025-11-17 · World Cup - Qualification Europe · Czechia 6-0 Gibraltar (P); 2025-11-14 · World Cup - Qualification Europe · Gibraltar 1-2 Montenegro (P); 2025-10-12 · World Cup - Qualification Europe · Croatia 3-0 Gibraltar (P); 2025-10-08 · Friendlies · Gibraltar 0-2 New Caledonia (P); 2025-09-08 · World Cup - Qualification Europe · Gibraltar 0-1 Faroe Islands (P),fallback ultimos partidos,10,4.0,21.0,2026-09-23 · Friendlies · Gibraltar 0-0 Sao Tome and Principe (E); 2026-03-31 · Africa Cup of Nations - Qualification · Ethiopia 1-0 Sao Tome and Principe (P); 2026-03-27 · Africa Cup of Nations - Qualification · Sao Tome and Principe 0-3 Ethiopia (P); 2025-10-13 · World Cup - Qualification Africa · Sao Tome and Principe 1-0 Malawi (G); 2025-10-10 · World Cup - Qualification Africa · Sao Tome and Principe 0-6 Tunisia (P); 2025-09-09 · World Cup - Qualification Africa · Namibia 3-0 Sao Tome and Principe (P); 2025-09-04 · World Cup - Qualification Africa · Sao Tome and Principe 2-3 Equatorial Guinea (P); 2025-03-24 · World Cup - Qualification Africa · Liberia 2-1 Sao Tome and Principe (P); 2025-03-21 · World Cup - Qualification Africa · Equatorial Guinea 2-0 Sao Tome and Principe (P); 2024-06-09 · World Cup - Qualification Africa · Sao Tome and Principe 0-1 Liberia (P)
2026-09-23,11:00,Gibraltar vs Sao Tome and Principe,,,Local corners +3.5,CORNERS_HOME OVER.3.5,CORNERS_HOME:OVER_3_5,14.3%,0.142900,7.00,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,4,30.29,30.288000,,Betano no expuesto,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,,fallback ultimos partidos,fallback ultimos partidos,10,9.0,17.0,2026-09-23 · Friendlies · Gibraltar 0-0 Sao Tome and Principe (E); 2026-06-06 · Friendlies · Gibraltar 4-1 Cayman Islands (G); 2026-06-03 · Friendlies · Gibraltar 4-0 British Virgin Islands (G); 2026-03-31 · UEFA Nations League · Latvia 1-0 Gibraltar (P); 2026-03-26 · UEFA Nations League · Gibraltar 0-1 Latvia (P); 2025-11-17 · World Cup - Qualification Europe · Czechia 6-0 Gibraltar (P); 2025-11-14 · World Cup - Qualification Europe · Gibraltar 1-2 Montenegro (P); 2025-10-12 · World Cup - Qualification Europe · Croatia 3-0 Gibraltar (P); 2025-10-08 · Friendlies · Gibraltar 0-2 New Caledonia (P); 2025-09-08 · World Cup - Qualification Europe · Gibraltar 0-1 Faroe Islands (P),fallback ultimos partidos,10,4.0,21.0,2026-09-23 · Friendlies · Gibraltar 0-0 Sao Tome and Principe (E); 2026-03-31 · Africa Cup of Nations - Qualification · Ethiopia 1-0 Sao Tome and Principe (P); 2026-03-27 · Africa Cup of Nations - Qualification · Sao Tome and Principe 0-3 Ethiopia (P); 2025-10-13 · World Cup - Qualification Africa · Sao Tome and Principe 1-0 Malawi (G); 2025-10-10 · World Cup - Qualification Africa · Sao Tome and Principe 0-6 Tunisia (P); 2025-09-09 · World Cup - Qualification Africa · Namibia 3-0 Sao Tome and Principe (P); 2025-09-04 · World Cup - Qualification Africa · Sao Tome and Principe 2-3 Equatorial Guinea (P); 2025-03-24 · World Cup - Qualification Africa · Liberia 2-1 Sao Tome and Principe (P); 2025-03-21 · World Cup - Qualification Africa · Equatorial Guinea 2-0 Sao Tome and Principe (P); 2024-06-09 · World Cup - Qualification Africa · Sao Tome and Principe 0-1 Liberia (P)
2026-09-23,11:00,Gibraltar vs Sao Tome and Principe,,,Visita tarjetas +3.5,CARDS_AWAY OVER.3.5,CARDS_AWAY:OVER_3_5,14.3%,0.142900,7.00,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,2,17.29,17.288000,,Betano no expuesto,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,depende mucho del arbitro y del contexto competitivo,,fallback ultimos partidos,fallback ultimos partidos,10,9.0,17.0,2026-09-23 · Friendlies · Gibraltar 0-0 Sao Tome and Principe (E); 2026-06-06 · Friendlies · Gibraltar 4-1 Cayman Islands (G); 2026-06-03 · Friendlies · Gibraltar 4-0 British Virgin Islands (G); 2026-03-31 · UEFA Nations League · Latvia 1-0 Gibraltar (P); 2026-03-26 · UEFA Nations League · Gibraltar 0-1 Latvia (P); 2025-11-17 · World Cup - Qualification Europe · Czechia 6-0 Gibraltar (P); 2025-11-14 · World Cup - Qualification Europe · Gibraltar 1-2 Montenegro (P); 2025-10-12 · World Cup - Qualification Europe · Croatia 3-0 Gibraltar (P); 2025-10-08 · Friendlies · Gibraltar 0-2 New Caledonia (P); 2025-09-08 · World Cup - Qualification Europe · Gibraltar 0-1 Faroe Islands (P),fallback ultimos partidos,10,4.0,21.0,2026-09-23 · Friendlies · Gibraltar 0-0 Sao Tome and Principe (E); 2026-03-31 · Africa Cup of Nations - Qualification · Ethiopia 1-0 Sao Tome and Principe (P); 2026-03-27 · Africa Cup of Nations - Qualification · Sao Tome and Principe 0-3 Ethiopia (P); 2025-10-13 · World Cup - Qualification Africa · Sao Tome and Principe 1-0 Malawi (G); 2025-10-10 · World Cup - Qualification Africa · Sao Tome and Principe 0-6 Tunisia (P); 2025-09-09 · World Cup - Qualification Africa · Namibia 3-0 Sao Tome and Principe (P); 2025-09-04 · World Cup - Qualification Africa · Sao Tome and Principe 2-3 Equatorial Guinea (P); 2025-03-24 · World Cup - Qualification Africa · Liberia 2-1 Sao Tome and Principe (P); 2025-03-21 · World Cup - Qualification Africa · Equatorial Guinea 2-0 Sao Tome and Principe (P); 2024-06-09 · World Cup - Qualification Africa · Sao Tome and Principe 0-1 Liberia (P)
2026-09-23,11:00,Gibraltar vs Sao Tome and Principe,,,Visita tarjetas -0.5,CARDS_AWAY UNDER.0.5,CARDS_AWAY:UNDER_0_5,13.5%,0.135300,7.39,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,2,16.53,16.534000,,Betano no expuesto,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,depende mucho del arbitro y del contexto competitivo,,fallback ultimos partidos,fallback ultimos partidos,10,9.0,17.0,2026-09-23 · Friendlies · Gibraltar 0-0 Sao Tome and Principe (E); 2026-06-06 · Friendlies · Gibraltar 4-1 Cayman Islands (G); 2026-06-03 · Friendlies · Gibraltar 4-0 British Virgin Islands (G); 2026-03-31 · UEFA Nations League · Latvia 1-0 Gibraltar (P); 2026-03-26 · UEFA Nations League · Gibraltar 0-1 Latvia (P); 2025-11-17 · World Cup - Qualification Europe · Czechia 6-0 Gibraltar (P); 2025-11-14 · World Cup - Qualification Europe · Gibraltar 1-2 Montenegro (P); 2025-10-12 · World Cup - Qualification Europe · Croatia 3-0 Gibraltar (P); 2025-10-08 · Friendlies · Gibraltar 0-2 New Caledonia (P); 2025-09-08 · World Cup - Qualification Europe · Gibraltar 0-1 Faroe Islands (P),fallback ultimos partidos,10,4.0,21.0,2026-09-23 · Friendlies · Gibraltar 0-0 Sao Tome and Principe (E); 2026-03-31 · Africa Cup of Nations - Qualification · Ethiopia 1-0 Sao Tome and Principe (P); 2026-03-27 · Africa Cup of Nations - Qualification · Sao Tome and Principe 0-3 Ethiopia (P); 2025-10-13 · World Cup - Qualification Africa · Sao Tome and Principe 1-0 Malawi (G); 2025-10-10 · World Cup - Qualification Africa · Sao Tome and Principe 0-6 Tunisia (P); 2025-09-09 · World Cup - Qualification Africa · Namibia 3-0 Sao Tome and Principe (P); 2025-09-04 · World Cup - Qualification Africa · Sao Tome and Principe 2-3 Equatorial Guinea (P); 2025-03-24 · World Cup - Qualification Africa · Liberia 2-1 Sao Tome and Principe (P); 2025-03-21 · World Cup - Qualification Africa · Equatorial Guinea 2-0 Sao Tome and Principe (P); 2024-06-09 · World Cup - Qualification Africa · Sao Tome and Principe 0-1 Liberia (P)
2026-09-23,11:00,Gibraltar vs Sao Tome and Principe,,,Corners total +7.5,CORNERS_TOTALS OVER.7.5,CORNERS_TOTALS:OVER_7_5,13.3%,0.133400,7.50,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,6,43.34,43.337000,,Betano no expuesto,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,,fallback ultimos partidos,fallback ultimos partidos,10,9.0,17.0,2026-09-23 · Friendlies · Gibraltar 0-0 Sao Tome and Principe (E); 2026-06-06 · Friendlies · Gibraltar 4-1 Cayman Islands (G); 2026-06-03 · Friendlies · Gibraltar 4-0 British Virgin Islands (G); 2026-03-31 · UEFA Nations League · Latvia 1-0 Gibraltar (P); 2026-03-26 · UEFA Nations League · Gibraltar 0-1 Latvia (P); 2025-11-17 · World Cup - Qualification Europe · Czechia 6-0 Gibraltar (P); 2025-11-14 · World Cup - Qualification Europe · Gibraltar 1-2 Montenegro (P); 2025-10-12 · World Cup - Qualification Europe · Croatia 3-0 Gibraltar (P); 2025-10-08 · Friendlies · Gibraltar 0-2 New Caledonia (P); 2025-09-08 · World Cup - Qualification Europe · Gibraltar 0-1 Faroe Islands (P),fallback ultimos partidos,10,4.0,21.0,2026-09-23 · Friendlies · Gibraltar 0-0 Sao Tome and Principe (E); 2026-03-31 · Africa Cup of Nations - Qualification · Ethiopia 1-0 Sao Tome and Principe (P); 2026-03-27 · Africa Cup of Nations - Qualification · Sao Tome and Principe 0-3 Ethiopia (P); 2025-10-13 · World Cup - Qualification Africa · Sao Tome and Principe 1-0 Malawi (G); 2025-10-10 · World Cup - Qualification Africa · Sao Tome and Principe 0-6 Tunisia (P); 2025-09-09 · World Cup - Qualification Africa · Namibia 3-0 Sao Tome and Principe (P); 2025-09-04 · World Cup - Qualification Africa · Sao Tome and Principe 2-3 Equatorial Guinea (P); 2025-03-24 · World Cup - Qualification Africa · Liberia 2-1 Sao Tome and Principe (P); 2025-03-21 · World Cup - Qualification Africa · Equatorial Guinea 2-0 Sao Tome and Principe (P); 2024-06-09 · World Cup - Qualification Africa · Sao Tome and Principe 0-1 Liberia (P)
