fecha,hora,partido,bookmaker,pick,market_original,probabilidad,prob_num,cuota,ev,ev_num,estado,confianza,fuente,razon,riesgo
2026-07-07,11:00,Argentina vs Egypt,10Bet,TEAM_TOTAL_HOME OVER.1.5,TEAM_TOTAL_HOME OVER.1.5,58.8%,0.588300,,,,Sin cuota/EV,Media,torneo actual,usa Poisson base con estadisticas de goles del torneo,un gol temprano o baja eficacia puede cambiar la lectura del mercado
2026-07-07,11:00,Argentina vs Egypt,10Bet,Goles +2.5,TOTALS OVER.2.5,57.2%,0.572100,4.50,1.57,1.574400,EV positivo,Media,torneo actual,usa Poisson base con estadisticas de goles del torneo,un gol temprano o baja eficacia puede cambiar la lectura del mercado
2026-07-07,11:00,Argentina vs Egypt,10Bet,SHOTS_ON_TARGET_TOTAL OVER.6.5,SHOTS_ON_TARGET_TOTAL OVER.6.5,55.0%,0.550300,,,,Sin cuota/EV,Media,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano
2026-07-07,11:00,Argentina vs Egypt,10Bet,BTTS sí,BTTS YES,54.5%,0.544700,5.50,2.00,1.995900,EV positivo,Baja,torneo actual,usa Poisson base con estadisticas de goles del torneo,un gol temprano o baja eficacia puede cambiar la lectura del mercado
2026-07-07,11:00,Argentina vs Egypt,10Bet,SHOTS_TOTAL OVER.22.5,SHOTS_TOTAL OVER.22.5,54.1%,0.541500,,,,Sin cuota/EV,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano
2026-07-07,11:00,Argentina vs Egypt,10Bet,Local tarjetas -0.5,CARDS_HOME UNDER.0.5,51.3%,0.513200,,,,Sin cuota/EV,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,depende mucho del arbitro y del contexto competitivo
2026-07-07,11:00,Argentina vs Egypt,10Bet,Tarjetas total -2.5,CARDS_TOTALS UNDER.2.5,50.2%,0.501700,,,,Sin cuota/EV,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,depende mucho del arbitro y del contexto competitivo
2026-07-07,11:00,Argentina vs Egypt,10Bet,Tarjetas total +2.5,CARDS_TOTALS OVER.2.5,49.8%,0.498300,,,,Sin cuota/EV,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,depende mucho del arbitro y del contexto competitivo
2026-07-07,11:00,Argentina vs Egypt,10Bet,Local tarjetas +0.5,CARDS_HOME OVER.0.5,48.7%,0.486800,,,,Sin cuota/EV,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,depende mucho del arbitro y del contexto competitivo
2026-07-07,11:00,Argentina vs Egypt,10Bet,SHOTS_TOTAL UNDER.22.5,SHOTS_TOTAL UNDER.22.5,45.9%,0.458500,,,,Sin cuota/EV,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano
2026-07-07,11:00,Argentina vs Egypt,10Bet,BTTS no,BTTS NO,45.5%,0.455300,1.11,-0.49,-0.494600,EV negativo,Baja,torneo actual,usa Poisson base con estadisticas de goles del torneo,un gol temprano o baja eficacia puede cambiar la lectura del mercado
2026-07-07,11:00,Argentina vs Egypt,10Bet,SHOTS_ON_TARGET_TOTAL UNDER.6.5,SHOTS_ON_TARGET_TOTAL UNDER.6.5,45.0%,0.449700,,,,Sin cuota/EV,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano
2026-07-07,11:00,Argentina vs Egypt,10Bet,Goles -2.5,TOTALS UNDER.2.5,42.8%,0.427900,1.17,-0.50,-0.499300,EV negativo,Baja,torneo actual,usa Poisson base con estadisticas de goles del torneo,un gol temprano o baja eficacia puede cambiar la lectura del mercado
2026-07-07,11:00,Argentina vs Egypt,10Bet,TEAM_TOTAL_HOME UNDER.1.5,TEAM_TOTAL_HOME UNDER.1.5,41.2%,0.411700,,,,Sin cuota/EV,Baja,torneo actual,usa Poisson base con estadisticas de goles del torneo,un gol temprano o baja eficacia puede cambiar la lectura del mercado
2026-07-07,11:00,Argentina vs Egypt,10Bet,Visita tarjetas -1.5,CARDS_AWAY UNDER.1.5,40.6%,0.406000,,,,Sin cuota/EV,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,depende mucho del arbitro y del contexto competitivo
2026-07-07,11:00,Argentina vs Egypt,10Bet,Visita corners +4.5,CORNERS_AWAY OVER.4.5,40.4%,0.403700,,,,Sin cuota/EV,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano
2026-07-07,11:00,Argentina vs Egypt,10Bet,Visita corners -3.5,CORNERS_AWAY UNDER.3.5,40.2%,0.401600,,,,Sin cuota/EV,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano
2026-07-07,11:00,Argentina vs Egypt,10Bet,Corners total +7.5,CORNERS_TOTALS OVER.7.5,40.1%,0.401300,1.70,-0.32,-0.317800,EV negativo,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano
2026-07-07,11:00,Argentina vs Egypt,10Bet,SHOTS_ON_TARGET_TOTAL OVER.7.5,SHOTS_ON_TARGET_TOTAL OVER.7.5,40.1%,0.401300,,,,Sin cuota/EV,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano
2026-07-07,11:00,Argentina vs Egypt,10Bet,DOUBLE_CHANCE X2,DOUBLE_CHANCE X2,39.9%,0.398600,,,,Sin cuota/EV,Baja,torneo actual,usa Poisson base con estadisticas de goles del torneo,riesgo propio del resultado final y variacion del modelo
