fecha,hora,partido,bookmaker,pick,market_original,probabilidad,prob_num,cuota,ev,ev_num,estado,confianza,fuente,razon,riesgo
2026-07-02,14:00,Spain vs Austria,10Bet,SHOTS_TOTAL OVER.18.5,SHOTS_TOTAL OVER.18.5,75.7%,0.756800,,,,Sin cuota/EV,Alta,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano
2026-07-02,14:00,Spain vs Austria,10Bet,SHOTS_ON_TARGET_TOTAL UNDER.8.5,SHOTS_ON_TARGET_TOTAL UNDER.8.5,75.0%,0.750500,,,,Sin cuota/EV,Alta,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano
2026-07-02,14:00,Spain vs Austria,10Bet,1T +0.5,FIRST_HALF_TOTALS OVER.0.5,73.6%,0.736400,3.45,1.54,1.540700,EV positivo,Alta,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el primer tiempo puede tener ritmo bajo o rotaciones
2026-07-02,14:00,Spain vs Austria,10Bet,Visita tarjetas +0.5,CARDS_AWAY OVER.0.5,73.6%,0.736300,,,,Sin cuota/EV,Alta,contexto premium torneo actual,usa promedios del contexto premium/API-Football,depende mucho del arbitro y del contexto competitivo
2026-07-02,14:00,Spain vs Austria,10Bet,TEAM_TOTAL_AWAY UNDER.1.5,TEAM_TOTAL_AWAY UNDER.1.5,73.6%,0.735800,,,,Sin cuota/EV,Alta,torneo actual,usa Poisson base con estadisticas de goles del torneo,un gol temprano o baja eficacia puede cambiar la lectura del mercado
2026-07-02,14:00,Spain vs Austria,10Bet,SHOTS_TOTAL UNDER.24.5,SHOTS_TOTAL UNDER.24.5,72.4%,0.724000,,,,Sin cuota/EV,Alta,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano
2026-07-02,14:00,Spain vs Austria,10Bet,Local corners -5.5,CORNERS_HOME UNDER.5.5,70.3%,0.702900,2.00,0.41,0.405900,EV positivo,Alta,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano
2026-07-02,14:00,Spain vs Austria,10Bet,TEAM_TOTAL_HOME UNDER.2.5,TEAM_TOTAL_HOME UNDER.2.5,68.2%,0.682300,,,,Sin cuota/EV,Media,torneo actual,usa Poisson base con estadisticas de goles del torneo,un gol temprano o baja eficacia puede cambiar la lectura del mercado
2026-07-02,14:00,Spain vs Austria,10Bet,Tarjetas total -2.5,CARDS_TOTALS UNDER.2.5,67.7%,0.676700,,,,Sin cuota/EV,Media,contexto premium torneo actual,usa promedios del contexto premium/API-Football,depende mucho del arbitro y del contexto competitivo
2026-07-02,14:00,Spain vs Austria,10Bet,Local corners +3.5,CORNERS_HOME OVER.3.5,65.8%,0.657700,,,,Sin cuota/EV,Media,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano
2026-07-02,14:00,Spain vs Austria,10Bet,Goles -3.5,TOTALS UNDER.3.5,65.2%,0.651900,1.38,-0.10,-0.100300,EV negativo,Media,torneo actual,usa Poisson base con estadisticas de goles del torneo,un gol temprano o baja eficacia puede cambiar la lectura del mercado
2026-07-02,14:00,Spain vs Austria,10Bet,Corners total -7.5,CORNERS_TOTALS UNDER.7.5,64.8%,0.648300,,,,Sin cuota/EV,Media,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano
2026-07-02,14:00,Spain vs Austria,10Bet,TEAM_TOTAL_AWAY OVER.0.5,TEAM_TOTAL_AWAY OVER.0.5,63.2%,0.632000,,,,Sin cuota/EV,Media,torneo actual,usa Poisson base con estadisticas de goles del torneo,un gol temprano o baja eficacia puede cambiar la lectura del mercado
2026-07-02,14:00,Spain vs Austria,10Bet,SHOTS_ON_TARGET_TOTAL UNDER.7.5,SHOTS_ON_TARGET_TOTAL UNDER.7.5,62.4%,0.623500,,,,Sin cuota/EV,Media,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano
2026-07-02,14:00,Spain vs Austria,10Bet,Visita tarjetas -1.5,CARDS_AWAY UNDER.1.5,61.5%,0.615200,,,,Sin cuota/EV,Media,contexto premium torneo actual,usa promedios del contexto premium/API-Football,depende mucho del arbitro y del contexto competitivo
2026-07-02,14:00,Spain vs Austria,10Bet,1T -1.5,FIRST_HALF_TOTALS UNDER.1.5,61.5%,0.615000,1.28,-0.21,-0.212800,EV negativo,Media,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el primer tiempo puede tener ritmo bajo o rotaciones
2026-07-02,14:00,Spain vs Austria,10Bet,Gana local,1X2 HOME,60.1%,0.601400,2.35,0.41,0.413200,EV positivo,Media,torneo actual,usa Poisson base con estadisticas de goles del torneo,riesgo propio del resultado final y variacion del modelo
2026-07-02,14:00,Spain vs Austria,10Bet,SHOTS_TOTAL OVER.20.5,SHOTS_TOTAL OVER.20.5,60.0%,0.599500,,,,Sin cuota/EV,Media,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano
2026-07-02,14:00,Spain vs Austria,10Bet,TEAM_TOTAL_HOME OVER.1.5,TEAM_TOTAL_HOME OVER.1.5,58.8%,0.588300,,,,Sin cuota/EV,Media,torneo actual,usa Poisson base con estadisticas de goles del torneo,un gol temprano o baja eficacia puede cambiar la lectura del mercado
2026-07-02,14:00,Spain vs Austria,10Bet,Goles +2.5,TOTALS OVER.2.5,57.2%,0.572100,4.10,1.35,1.345600,EV positivo,Media,torneo actual,usa Poisson base con estadisticas de goles del torneo,un gol temprano o baja eficacia puede cambiar la lectura del mercado
2026-07-02,14:00,Spain vs Austria,10Bet,SHOTS_TOTAL UNDER.22.5,SHOTS_TOTAL UNDER.22.5,57.0%,0.570500,,,,Sin cuota/EV,Media,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano
2026-07-02,14:00,Spain vs Austria,10Bet,BTTS sí,BTTS YES,54.5%,0.544700,5.00,1.72,1.723500,EV positivo,Baja,torneo actual,usa Poisson base con estadisticas de goles del torneo,un gol temprano o baja eficacia puede cambiar la lectura del mercado
2026-07-02,14:00,Spain vs Austria,10Bet,Local corners -4.5,CORNERS_HOME UNDER.4.5,53.2%,0.532100,,,,Sin cuota/EV,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano
2026-07-02,14:00,Spain vs Austria,10Bet,SHOTS_ON_TARGET_TOTAL OVER.6.5,SHOTS_ON_TARGET_TOTAL OVER.6.5,52.5%,0.525200,,,,Sin cuota/EV,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano
2026-07-02,14:00,Spain vs Austria,10Bet,Local tarjetas -0.5,CARDS_HOME UNDER.0.5,51.3%,0.513200,,,,Sin cuota/EV,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,depende mucho del arbitro y del contexto competitivo
2026-07-02,14:00,Spain vs Austria,10Bet,Local tarjetas +0.5,CARDS_HOME OVER.0.5,48.7%,0.486800,,,,Sin cuota/EV,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,depende mucho del arbitro y del contexto competitivo
2026-07-02,14:00,Spain vs Austria,10Bet,SHOTS_ON_TARGET_TOTAL UNDER.6.5,SHOTS_ON_TARGET_TOTAL UNDER.6.5,47.5%,0.474800,,,,Sin cuota/EV,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano
2026-07-02,14:00,Spain vs Austria,10Bet,Local corners +4.5,CORNERS_HOME OVER.4.5,46.8%,0.467900,,,,Sin cuota/EV,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano
2026-07-02,14:00,Spain vs Austria,10Bet,BTTS no,BTTS NO,45.5%,0.455300,1.14,-0.48,-0.481000,EV negativo,Baja,torneo actual,usa Poisson base con estadisticas de goles del torneo,un gol temprano o baja eficacia puede cambiar la lectura del mercado
2026-07-02,14:00,Spain vs Austria,10Bet,SHOTS_TOTAL OVER.22.5,SHOTS_TOTAL OVER.22.5,43.0%,0.429500,,,,Sin cuota/EV,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano
2026-07-02,14:00,Spain vs Austria,10Bet,Goles -2.5,TOTALS UNDER.2.5,42.8%,0.427900,1.20,-0.49,-0.486500,EV negativo,Baja,torneo actual,usa Poisson base con estadisticas de goles del torneo,un gol temprano o baja eficacia puede cambiar la lectura del mercado
2026-07-02,14:00,Spain vs Austria,10Bet,TEAM_TOTAL_HOME UNDER.1.5,TEAM_TOTAL_HOME UNDER.1.5,41.2%,0.411700,,,,Sin cuota/EV,Baja,torneo actual,usa Poisson base con estadisticas de goles del torneo,un gol temprano o baja eficacia puede cambiar la lectura del mercado
2026-07-02,14:00,Spain vs Austria,10Bet,SHOTS_TOTAL UNDER.20.5,SHOTS_TOTAL UNDER.20.5,40.1%,0.400500,,,,Sin cuota/EV,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano
2026-07-02,14:00,Spain vs Austria,10Bet,DOUBLE_CHANCE X2,DOUBLE_CHANCE X2,39.9%,0.398600,,,,Sin cuota/EV,Baja,torneo actual,usa Poisson base con estadisticas de goles del torneo,riesgo propio del resultado final y variacion del modelo
2026-07-02,14:00,Spain vs Austria,10Bet,1T +1.5,FIRST_HALF_TOTALS OVER.1.5,38.5%,0.385000,3.35,0.29,0.289700,EV positivo,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el primer tiempo puede tener ritmo bajo o rotaciones
2026-07-02,14:00,Spain vs Austria,10Bet,Visita tarjetas +1.5,CARDS_AWAY OVER.1.5,38.5%,0.384800,,,,Sin cuota/EV,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,depende mucho del arbitro y del contexto competitivo
2026-07-02,14:00,Spain vs Austria,10Bet,SHOTS_ON_TARGET_TOTAL OVER.7.5,SHOTS_ON_TARGET_TOTAL OVER.7.5,37.6%,0.376500,,,,Sin cuota/EV,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano
2026-07-02,14:00,Spain vs Austria,10Bet,TEAM_TOTAL_AWAY UNDER.0.5,TEAM_TOTAL_AWAY UNDER.0.5,36.8%,0.368000,,,,Sin cuota/EV,Baja,torneo actual,usa Poisson base con estadisticas de goles del torneo,un gol temprano o baja eficacia puede cambiar la lectura del mercado
2026-07-02,14:00,Spain vs Austria,10Bet,Corners total +7.5,CORNERS_TOTALS OVER.7.5,35.2%,0.351700,,,,Sin cuota/EV,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano
2026-07-02,14:00,Spain vs Austria,10Bet,Goles +3.5,TOTALS OVER.3.5,34.8%,0.348100,3.00,0.04,0.044200,EV positivo,Baja,torneo actual,usa Poisson base con estadisticas de goles del torneo,un gol temprano o baja eficacia puede cambiar la lectura del mercado
2026-07-02,14:00,Spain vs Austria,10Bet,Local corners -3.5,CORNERS_HOME UNDER.3.5,34.2%,0.342300,,,,Sin cuota/EV,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano
2026-07-02,14:00,Spain vs Austria,10Bet,Tarjetas total +2.5,CARDS_TOTALS OVER.2.5,32.3%,0.323300,,,,Sin cuota/EV,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,depende mucho del arbitro y del contexto competitivo
2026-07-02,14:00,Spain vs Austria,10Bet,TEAM_TOTAL_HOME OVER.2.5,TEAM_TOTAL_HOME OVER.2.5,31.8%,0.317700,,,,Sin cuota/EV,Baja,torneo actual,usa Poisson base con estadisticas de goles del torneo,un gol temprano o baja eficacia puede cambiar la lectura del mercado
2026-07-02,14:00,Spain vs Austria,10Bet,Local corners +5.5,CORNERS_HOME OVER.5.5,29.7%,0.297100,1.60,-0.52,-0.524700,EV negativo,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano
2026-07-02,14:00,Spain vs Austria,10Bet,SHOTS_TOTAL OVER.24.5,SHOTS_TOTAL OVER.24.5,27.6%,0.276000,,,,Sin cuota/EV,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano
2026-07-02,14:00,Spain vs Austria,10Bet,TEAM_TOTAL_AWAY OVER.1.5,TEAM_TOTAL_AWAY OVER.1.5,26.4%,0.264200,,,,Sin cuota/EV,Baja,torneo actual,usa Poisson base con estadisticas de goles del torneo,un gol temprano o baja eficacia puede cambiar la lectura del mercado
2026-07-02,14:00,Spain vs Austria,10Bet,Visita tarjetas -0.5,CARDS_AWAY UNDER.0.5,26.4%,0.263700,,,,Sin cuota/EV,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,depende mucho del arbitro y del contexto competitivo
2026-07-02,14:00,Spain vs Austria,10Bet,1T -0.5,FIRST_HALF_TOTALS UNDER.0.5,26.4%,0.263600,1.30,-0.66,-0.657400,EV negativo,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el primer tiempo puede tener ritmo bajo o rotaciones
2026-07-02,14:00,Spain vs Austria,10Bet,SHOTS_ON_TARGET_TOTAL OVER.8.5,SHOTS_ON_TARGET_TOTAL OVER.8.5,24.9%,0.249500,,,,Sin cuota/EV,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano
2026-07-02,14:00,Spain vs Austria,10Bet,SHOTS_TOTAL UNDER.18.5,SHOTS_TOTAL UNDER.18.5,24.3%,0.243200,,,,Sin cuota/EV,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano
2026-07-02,14:00,Spain vs Austria,10Bet,DNB visita,DRAW_NO_BET AWAY,23.5%,0.235300,5.00,0.18,0.176400,EV positivo,Baja,torneo actual,usa Poisson base con estadisticas de goles del torneo,riesgo propio del resultado final y variacion del modelo
2026-07-02,14:00,Spain vs Austria,10Bet,Corners total +8.5,CORNERS_TOTALS OVER.8.5,22.9%,0.228600,1.70,-0.61,-0.611400,EV negativo,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano
2026-07-02,14:00,Spain vs Austria,10Bet,1X2 DRAW,1X2 DRAW,21.4%,0.213600,1.83,-0.61,-0.609100,EV negativo,Baja,torneo actual,usa Poisson base con estadisticas de goles del torneo,riesgo propio del resultado final y variacion del modelo
2026-07-02,14:00,Spain vs Austria,10Bet,Goles -1.5,TOTALS UNDER.1.5,20.2%,0.202400,1.75,-0.65,-0.645800,EV negativo,Baja,torneo actual,usa Poisson base con estadisticas de goles del torneo,un gol temprano o baja eficacia puede cambiar la lectura del mercado
2026-07-02,14:00,Spain vs Austria,10Bet,Gana visita,1X2 AWAY,18.5%,0.185000,9.50,0.76,0.757700,EV positivo,Baja,torneo actual,usa Poisson base con estadisticas de goles del torneo,riesgo propio del resultado final y variacion del modelo
2026-07-02,14:00,Spain vs Austria,10Bet,Visita corners +3.5,CORNERS_AWAY OVER.3.5,17.4%,0.174100,,,,Sin cuota/EV,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano
2026-07-02,14:00,Spain vs Austria,10Bet,Local corners +6.5,CORNERS_HOME OVER.6.5,16.9%,0.168900,1.95,-0.67,-0.670500,EV negativo,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano
2026-07-02,14:00,Spain vs Austria,10Bet,SHOTS_TOTAL OVER.26.5,SHOTS_TOTAL OVER.26.5,15.8%,0.158500,,,,Sin cuota/EV,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano
2026-07-02,14:00,Spain vs Austria,10Bet,SHOTS_ON_TARGET_TOTAL OVER.9.5,SHOTS_ON_TARGET_TOTAL OVER.9.5,15.3%,0.153000,,,,Sin cuota/EV,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano
2026-07-02,14:00,Spain vs Austria,10Bet,Visita tarjetas +2.5,CARDS_AWAY OVER.2.5,15.1%,0.150600,,,,Sin cuota/EV,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,depende mucho del arbitro y del contexto competitivo
2026-07-02,14:00,Spain vs Austria,10Bet,Local tarjetas +1.5,CARDS_HOME OVER.1.5,14.4%,0.144400,,,,Sin cuota/EV,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,depende mucho del arbitro y del contexto competitivo
2026-07-02,14:00,Spain vs Austria,10Bet,Tarjetas total +3.5,CARDS_TOTALS OVER.3.5,14.3%,0.142900,,,,Sin cuota/EV,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,depende mucho del arbitro y del contexto competitivo
2026-07-02,14:00,Spain vs Austria,10Bet,TEAM_TOTAL_HOME UNDER.0.5,TEAM_TOTAL_HOME UNDER.0.5,13.8%,0.138300,,,,Sin cuota/EV,Baja,torneo actual,usa Poisson base con estadisticas de goles del torneo,un gol temprano o baja eficacia puede cambiar la lectura del mercado
2026-07-02,14:00,Spain vs Austria,10Bet,Corners total +9.5,CORNERS_TOTALS OVER.9.5,13.7%,0.137400,2.05,-0.72,-0.718400,EV negativo,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano
2026-07-02,14:00,Spain vs Austria,10Bet,TEAM_TOTAL_AWAY OVER.2.5,TEAM_TOTAL_AWAY OVER.2.5,8.0%,0.080300,,,,Sin cuota/EV,Baja,torneo actual,usa Poisson base con estadisticas de goles del torneo,un gol temprano o baja eficacia puede cambiar la lectura del mercado
2026-07-02,14:00,Spain vs Austria,10Bet,Corners total +10.5,CORNERS_TOTALS OVER.10.5,7.6%,0.076500,,,,Sin cuota/EV,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano
2026-07-02,14:00,Spain vs Austria,10Bet,Visita corners +4.5,CORNERS_AWAY OVER.4.5,6.9%,0.068900,,,,Sin cuota/EV,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano
2026-07-02,14:00,Spain vs Austria,10Bet,Tarjetas total +4.5,CARDS_TOTALS OVER.4.5,5.3%,0.052700,,,,Sin cuota/EV,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,depende mucho del arbitro y del contexto competitivo
2026-07-02,14:00,Spain vs Austria,10Bet,Visita tarjetas +3.5,CARDS_AWAY OVER.3.5,4.7%,0.046500,,,,Sin cuota/EV,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,depende mucho del arbitro y del contexto competitivo
2026-07-02,14:00,Spain vs Austria,10Bet,Corners total +11.5,CORNERS_TOTALS OVER.11.5,4.0%,0.039700,,,,Sin cuota/EV,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano
2026-07-02,14:00,Spain vs Austria,10Bet,Local tarjetas +2.5,CARDS_HOME OVER.2.5,3.0%,0.030300,,,,Sin cuota/EV,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,depende mucho del arbitro y del contexto competitivo
2026-07-02,14:00,Spain vs Austria,10Bet,Visita corners +5.5,CORNERS_AWAY OVER.5.5,2.3%,0.023300,,,,Sin cuota/EV,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano
2026-07-02,14:00,Spain vs Austria,10Bet,Tarjetas total +5.5,CARDS_TOTALS OVER.5.5,1.7%,0.016600,,,,Sin cuota/EV,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,depende mucho del arbitro y del contexto competitivo
