fecha,hora,partido,bookmaker_api,bookmaker_betano,pick,market_original,key,probabilidad,prob_num,cuota_justa,cuota_api,ev_api,ev_api_num,dif_api_vs_justa,ratio_api_vs_justa,cuota_betano,ev_betano,ev_betano_num,dif_betano_vs_justa,ratio_betano_vs_justa,estado_api,estado_betano,perfil_pick,prioridad_mercado,score,score_num,alerta_valor,cobertura_betano,confianza,fuente,razon,riesgo,betano_url
2026-09-06,08:00,Estac Troyes vs Strasbourg,,Betano,Tarjetas total -3.5,CARDS_TOTALS UNDER.3.5,CARDS_TOTALS:UNDER_3_5,64.7%,0.647200,1.54,,,,,,2.10,0.36,0.359100,0.56,1.36,Sin cuota/EV,EV positivo Betano,Solo modelo,3,86.47,86.469000,,Betano mapeado,Media,contexto premium torneo actual,usa promedios del contexto premium/API-Football,depende mucho del arbitro y del contexto competitivo,https://www.betano.pe/cuotas-de-partido/es-troyes-ac-rc-strasbourg/91426224/
2026-09-06,08:00,Estac Troyes vs Strasbourg,,,SHOTS_ON_TARGET_TOTAL OVER.7.5,SHOTS_ON_TARGET_TOTAL OVER.7.5,SHOTS_ON_TARGET_TOTAL:OVER_7_5,64.6%,0.646000,1.55,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,2,67.60,67.602000,,Betano mapeado,Media,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,https://www.betano.pe/cuotas-de-partido/es-troyes-ac-rc-strasbourg/91426224/
2026-09-06,08:00,Estac Troyes vs Strasbourg,William Hill,Betano,Gana local,1X2 HOME,1X2:HOME,64.4%,0.643900,1.55,1.95,0.26,0.255700,0.40,1.26,3.05,0.96,0.963900,1.50,1.96,EV positivo,EV positivo Betano,Valor,7,129.42,129.418000,,Betano mapeado,Media,torneo actual,usa Poisson base con estadisticas de goles del torneo,riesgo propio del resultado final y variacion del modelo,https://www.betano.pe/cuotas-de-partido/es-troyes-ac-rc-strasbourg/91426224/
2026-09-06,08:00,Estac Troyes vs Strasbourg,,,Local tarjetas +0.5,CARDS_HOME OVER.0.5,CARDS_HOME:OVER_0_5,63.2%,0.632100,1.58,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,2,66.21,66.212000,,Betano mapeado,Media,contexto premium torneo actual,usa promedios del contexto premium/API-Football,depende mucho del arbitro y del contexto competitivo,https://www.betano.pe/cuotas-de-partido/es-troyes-ac-rc-strasbourg/91426224/
2026-09-06,08:00,Estac Troyes vs Strasbourg,,,SHOTS_TOTAL OVER.22.5,SHOTS_TOTAL OVER.22.5,SHOTS_TOTAL:OVER_22_5,62.7%,0.627500,1.59,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,2,65.75,65.754000,,Betano mapeado,Media,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,https://www.betano.pe/cuotas-de-partido/es-troyes-ac-rc-strasbourg/91426224/
2026-09-06,08:00,Estac Troyes vs Strasbourg,,Betano,Corners total -8.5,CORNERS_TOTALS UNDER.8.5,CORNERS_TOTALS:UNDER_8_5,62.7%,0.627400,1.59,,,,,,1.75,0.10,0.097900,0.16,1.10,Sin cuota/EV,EV positivo Betano,Solo modelo,6,102.31,102.306000,,Betano mapeado,Media,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,https://www.betano.pe/cuotas-de-partido/es-troyes-ac-rc-strasbourg/91426224/
2026-09-06,08:00,Estac Troyes vs Strasbourg,,,SHOTS_ON_TARGET_TOTAL UNDER.9.5,SHOTS_ON_TARGET_TOTAL UNDER.9.5,SHOTS_ON_TARGET_TOTAL:UNDER_9_5,62.0%,0.620300,1.61,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,2,65.03,65.031000,,Betano mapeado,Media,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,https://www.betano.pe/cuotas-de-partido/es-troyes-ac-rc-strasbourg/91426224/
2026-09-06,08:00,Estac Troyes vs Strasbourg,,,Local corners -5.5,CORNERS_HOME UNDER.5.5,CORNERS_HOME:UNDER_5_5,61.6%,0.616000,1.62,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,4,77.60,77.596000,,Betano mapeado,Media,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,https://www.betano.pe/cuotas-de-partido/es-troyes-ac-rc-strasbourg/91426224/
2026-09-06,08:00,Estac Troyes vs Strasbourg,,,Visita tarjetas +1.5,CARDS_AWAY OVER.1.5,CARDS_AWAY:OVER_1_5,59.4%,0.594000,1.68,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,2,62.40,62.399000,,Betano mapeado,Media,contexto premium torneo actual,usa promedios del contexto premium/API-Football,depende mucho del arbitro y del contexto competitivo,https://www.betano.pe/cuotas-de-partido/es-troyes-ac-rc-strasbourg/91426224/
2026-09-06,08:00,Estac Troyes vs Strasbourg,,Betano,Tarjetas total +2.5,CARDS_TOTALS OVER.2.5,CARDS_TOTALS:OVER_2_5,57.7%,0.576800,1.73,,,,,,1.31,-0.24,-0.244400,-0.42,0.76,Sin cuota/EV,EV negativo Betano,Solo modelo,3,69.77,69.771000,,Betano mapeado,Media,contexto premium torneo actual,usa promedios del contexto premium/API-Football,depende mucho del arbitro y del contexto competitivo,https://www.betano.pe/cuotas-de-partido/es-troyes-ac-rc-strasbourg/91426224/
2026-09-06,08:00,Estac Troyes vs Strasbourg,,,Local goles +1.5,TEAM_TOTAL_HOME OVER.1.5,TEAM_TOTAL_HOME:OVER_1_5,56.3%,0.563200,1.77,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,4,72.33,72.325000,,Betano mapeado,Media,torneo actual,usa Poisson base con estadisticas de goles del torneo,un gol temprano o baja eficacia puede cambiar la lectura del mercado,https://www.betano.pe/cuotas-de-partido/es-troyes-ac-rc-strasbourg/91426224/
2026-09-06,08:00,Estac Troyes vs Strasbourg,,,Local corners +4.5,CORNERS_HOME OVER.4.5,CORNERS_HOME:OVER_4_5,56.0%,0.559500,1.79,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,4,71.95,71.951000,,Betano mapeado,Media,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,https://www.betano.pe/cuotas-de-partido/es-troyes-ac-rc-strasbourg/91426224/
2026-09-06,08:00,Estac Troyes vs Strasbourg,William Hill,Betano,BTTS no,BTTS NO,BTTS:NO,55.2%,0.552200,1.81,1.20,-0.34,-0.337400,-0.61,0.66,2.12,0.17,0.170700,0.31,1.17,EV negativo,EV positivo Betano,Evitar,8,80.87,80.874000,Cuota por debajo de la cuota justa: valor limitado,Betano mapeado,Media,torneo actual,usa Poisson base con estadisticas de goles del torneo,un gol temprano o baja eficacia puede cambiar la lectura del mercado,https://www.betano.pe/cuotas-de-partido/es-troyes-ac-rc-strasbourg/91426224/
2026-09-06,08:00,Estac Troyes vs Strasbourg,,,SHOTS_TOTAL UNDER.24.5,SHOTS_TOTAL UNDER.24.5,SHOTS_TOTAL:UNDER_24_5,53.4%,0.533700,1.87,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,2,56.37,56.372000,,Betano mapeado,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,https://www.betano.pe/cuotas-de-partido/es-troyes-ac-rc-strasbourg/91426224/
2026-09-06,08:00,Estac Troyes vs Strasbourg,William Hill,Betano,1T +0.5,FIRST_HALF_TOTALS OVER.0.5,FIRST_HALF_TOTALS:OVER_0_5,52.8%,0.527600,1.90,1.36,-0.28,-0.282400,-0.54,0.72,1.42,-0.25,-0.250800,-0.47,0.75,EV negativo,EV negativo Betano,Evitar,5,57.67,57.667000,Cuota por debajo de la cuota justa: valor limitado,Betano mapeado,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el primer tiempo puede tener ritmo bajo o rotaciones,https://www.betano.pe/cuotas-de-partido/es-troyes-ac-rc-strasbourg/91426224/
2026-09-06,08:00,Estac Troyes vs Strasbourg,,,Visita goles +0.5,TEAM_TOTAL_AWAY OVER.0.5,TEAM_TOTAL_AWAY:OVER_0_5,52.8%,0.527600,1.90,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,4,68.75,68.755000,,Betano mapeado,Baja,torneo actual,usa Poisson base con estadisticas de goles del torneo,un gol temprano o baja eficacia puede cambiar la lectura del mercado,https://www.betano.pe/cuotas-de-partido/es-troyes-ac-rc-strasbourg/91426224/
2026-09-06,08:00,Estac Troyes vs Strasbourg,,Betano,Corners total +7.5,CORNERS_TOTALS OVER.7.5,CORNERS_TOTALS:OVER_7_5,51.2%,0.511600,1.96,,,,,,1.57,-0.20,-0.196800,-0.39,0.80,Sin cuota/EV,EV negativo Betano,Solo modelo,6,86.01,86.014000,,Betano mapeado,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,https://www.betano.pe/cuotas-de-partido/es-troyes-ac-rc-strasbourg/91426224/
2026-09-06,08:00,Estac Troyes vs Strasbourg,,,SHOTS_ON_TARGET_TOTAL OVER.8.5,SHOTS_ON_TARGET_TOTAL OVER.8.5,SHOTS_ON_TARGET_TOTAL:OVER_8_5,51.1%,0.511000,1.96,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,2,54.10,54.098000,,Betano mapeado,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,https://www.betano.pe/cuotas-de-partido/es-troyes-ac-rc-strasbourg/91426224/
