fecha,hora,partido,bookmaker,pick,market_original,probabilidad,prob_num,cuota,ev,ev_num,estado,confianza,fuente,razon,riesgo
2026-06-29,12:00,Brazil vs Japan,10Bet,Local corners -6.5,CORNERS_HOME UNDER.6.5,83.1%,0.831100,,,,Sin cuota/EV,Alta,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano
2026-06-29,12:00,Brazil vs Japan,10Bet,1T +0.5,FIRST_HALF_TOTALS OVER.0.5,82.6%,0.826200,2.55,1.11,1.106900,EV positivo,Alta,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el primer tiempo puede tener ritmo bajo o rotaciones
2026-06-29,12:00,Brazil vs Japan,10Bet,TEAM_TOTAL_AWAY OVER.0.5,TEAM_TOTAL_AWAY OVER.0.5,82.6%,0.826100,,,,Sin cuota/EV,Alta,torneo actual,usa Poisson base con estadisticas de goles del torneo,un gol temprano o baja eficacia puede cambiar la lectura del mercado
2026-06-29,12:00,Brazil vs Japan,10Bet,SHOTS_TOTAL UNDER.22.5,SHOTS_TOTAL UNDER.22.5,82.6%,0.825600,,,,Sin cuota/EV,Alta,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano
2026-06-29,12:00,Brazil vs Japan,10Bet,Visita corners -5.5,CORNERS_AWAY UNDER.5.5,82.3%,0.822900,,,,Sin cuota/EV,Alta,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano
2026-06-29,12:00,Brazil vs Japan,10Bet,Tarjetas total -2.5,CARDS_TOTALS UNDER.2.5,80.9%,0.808800,,,,Sin cuota/EV,Alta,contexto premium torneo actual,usa promedios del contexto premium/API-Football,depende mucho del arbitro y del contexto competitivo
2026-06-29,12:00,Brazil vs Japan,10Bet,Local tarjetas -2.5,CARDS_HOME UNDER.2.5,80.9%,0.808800,,,,Sin cuota/EV,Alta,contexto premium torneo actual,usa promedios del contexto premium/API-Football,depende mucho del arbitro y del contexto competitivo
2026-06-29,12:00,Brazil vs Japan,10Bet,TEAM_TOTAL_HOME OVER.0.5,TEAM_TOTAL_HOME OVER.0.5,80.2%,0.802000,,,,Sin cuota/EV,Alta,torneo actual,usa Poisson base con estadisticas de goles del torneo,un gol temprano o baja eficacia puede cambiar la lectura del mercado
2026-06-29,12:00,Brazil vs Japan,10Bet,Corners total -10.5,CORNERS_TOTALS UNDER.10.5,79.0%,0.790300,,,,Sin cuota/EV,Alta,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano
2026-06-29,12:00,Brazil vs Japan,10Bet,TEAM_TOTAL_HOME UNDER.2.5,TEAM_TOTAL_HOME UNDER.2.5,77.8%,0.778200,,,,Sin cuota/EV,Alta,torneo actual,usa Poisson base con estadisticas de goles del torneo,un gol temprano o baja eficacia puede cambiar la lectura del mercado
2026-06-29,12:00,Brazil vs Japan,10Bet,Local tarjetas +0.5,CARDS_HOME OVER.0.5,77.7%,0.776900,,,,Sin cuota/EV,Alta,contexto premium torneo actual,usa promedios del contexto premium/API-Football,depende mucho del arbitro y del contexto competitivo
2026-06-29,12:00,Brazil vs Japan,10Bet,SHOTS_ON_TARGET_TOTAL UNDER.9.5,SHOTS_ON_TARGET_TOTAL UNDER.9.5,77.6%,0.776400,,,,Sin cuota/EV,Alta,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano
2026-06-29,12:00,Brazil vs Japan,10Bet,DOUBLE_CHANCE 12,DOUBLE_CHANCE 12,77.3%,0.772900,,,,Sin cuota/EV,Alta,torneo actual,usa Poisson base con estadisticas de goles del torneo,riesgo propio del resultado final y variacion del modelo
2026-06-29,12:00,Brazil vs Japan,10Bet,TEAM_TOTAL_AWAY UNDER.2.5,TEAM_TOTAL_AWAY UNDER.2.5,74.4%,0.744100,,,,Sin cuota/EV,Alta,torneo actual,usa Poisson base con estadisticas de goles del torneo,un gol temprano o baja eficacia puede cambiar la lectura del mercado
2026-06-29,12:00,Brazil vs Japan,10Bet,Local corners -5.5,CORNERS_HOME UNDER.5.5,70.3%,0.702900,1.65,0.16,0.159800,EV positivo,Alta,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano
2026-06-29,12:00,Brazil vs Japan,10Bet,SHOTS_TOTAL UNDER.20.5,SHOTS_TOTAL UNDER.20.5,69.0%,0.689800,,,,Sin cuota/EV,Media,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano
2026-06-29,12:00,Brazil vs Japan,10Bet,Corners total -9.5,CORNERS_TOTALS UNDER.9.5,68.5%,0.685200,1.70,0.16,0.164800,EV positivo,Media,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano
2026-06-29,12:00,Brazil vs Japan,10Bet,Visita corners -4.5,CORNERS_AWAY UNDER.4.5,67.8%,0.677500,,,,Sin cuota/EV,Media,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano
2026-06-29,12:00,Brazil vs Japan,10Bet,BTTS sí,BTTS YES,66.3%,0.662600,4.33,1.87,1.869100,EV positivo,Media,torneo actual,usa Poisson base con estadisticas de goles del torneo,un gol temprano o baja eficacia puede cambiar la lectura del mercado
2026-06-29,12:00,Brazil vs Japan,10Bet,SHOTS_ON_TARGET_TOTAL UNDER.8.5,SHOTS_ON_TARGET_TOTAL UNDER.8.5,66.2%,0.662000,,,,Sin cuota/EV,Media,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano
2026-06-29,12:00,Brazil vs Japan,10Bet,Local corners +3.5,CORNERS_HOME OVER.3.5,65.8%,0.657700,,,,Sin cuota/EV,Media,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano
2026-06-29,12:00,Brazil vs Japan,10Bet,Goles +2.5,TOTALS OVER.2.5,65.4%,0.654300,4.75,2.11,2.107900,EV positivo,Media,torneo actual,usa Poisson base con estadisticas de goles del torneo,un gol temprano o baja eficacia puede cambiar la lectura del mercado
2026-06-29,12:00,Brazil vs Japan,10Bet,DOUBLE_CHANCE X2,DOUBLE_CHANCE X2,64.1%,0.640700,,,,Sin cuota/EV,Media,torneo actual,usa Poisson base con estadisticas de goles del torneo,riesgo propio del resultado final y variacion del modelo
2026-06-29,12:00,Brazil vs Japan,10Bet,SHOTS_ON_TARGET_TOTAL OVER.6.5,SHOTS_ON_TARGET_TOTAL OVER.6.5,62.2%,0.621800,,,,Sin cuota/EV,Media,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano
2026-06-29,12:00,Brazil vs Japan,10Bet,DOUBLE_CHANCE 1X,DOUBLE_CHANCE 1X,58.7%,0.586500,,,,Sin cuota/EV,Media,torneo actual,usa Poisson base con estadisticas de goles del torneo,riesgo propio del resultado final y variacion del modelo
2026-06-29,12:00,Brazil vs Japan,10Bet,Corners total +7.5,CORNERS_TOTALS OVER.7.5,58.1%,0.581400,,,,Sin cuota/EV,Media,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano
2026-06-29,12:00,Brazil vs Japan,10Bet,Goles -3.5,TOTALS UNDER.3.5,56.5%,0.565100,1.30,-0.27,-0.265400,EV negativo,Media,torneo actual,usa Poisson base con estadisticas de goles del torneo,un gol temprano o baja eficacia puede cambiar la lectura del mercado
2026-06-29,12:00,Brazil vs Japan,10Bet,Local tarjetas -1.5,CARDS_HOME UNDER.1.5,55.8%,0.557800,,,,Sin cuota/EV,Media,contexto premium torneo actual,usa promedios del contexto premium/API-Football,depende mucho del arbitro y del contexto competitivo
2026-06-29,12:00,Brazil vs Japan,10Bet,Corners total -8.5,CORNERS_TOTALS UNDER.8.5,55.8%,0.557700,,,,Sin cuota/EV,Media,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano
2026-06-29,12:00,Brazil vs Japan,10Bet,DNB visita,DRAW_NO_BET AWAY,53.5%,0.535100,3.10,0.66,0.658700,EV positivo,Baja,torneo actual,usa Poisson base con estadisticas de goles del torneo,riesgo propio del resultado final y variacion del modelo
2026-06-29,12:00,Brazil vs Japan,10Bet,Local corners -4.5,CORNERS_HOME UNDER.4.5,53.2%,0.532100,,,,Sin cuota/EV,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano
2026-06-29,12:00,Brazil vs Japan,10Bet,SHOTS_ON_TARGET_TOTAL UNDER.7.5,SHOTS_ON_TARGET_TOTAL UNDER.7.5,52.5%,0.524600,,,,Sin cuota/EV,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano
2026-06-29,12:00,Brazil vs Japan,10Bet,1T +1.5,FIRST_HALF_TOTALS OVER.1.5,52.2%,0.522100,4.50,1.35,1.349500,EV positivo,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el primer tiempo puede tener ritmo bajo o rotaciones
2026-06-29,12:00,Brazil vs Japan,10Bet,TEAM_TOTAL_AWAY OVER.1.5,TEAM_TOTAL_AWAY OVER.1.5,52.2%,0.522000,,,,Sin cuota/EV,Baja,torneo actual,usa Poisson base con estadisticas de goles del torneo,un gol temprano o baja eficacia puede cambiar la lectura del mercado
2026-06-29,12:00,Brazil vs Japan,10Bet,TEAM_TOTAL_HOME UNDER.1.5,TEAM_TOTAL_HOME UNDER.1.5,51.9%,0.518600,,,,Sin cuota/EV,Baja,torneo actual,usa Poisson base con estadisticas de goles del torneo,un gol temprano o baja eficacia puede cambiar la lectura del mercado
2026-06-29,12:00,Brazil vs Japan,10Bet,Visita corners +3.5,CORNERS_AWAY OVER.3.5,51.6%,0.516200,1.73,-0.11,-0.106900,EV negativo,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano
2026-06-29,12:00,Brazil vs Japan,10Bet,SHOTS_TOTAL UNDER.18.5,SHOTS_TOTAL UNDER.18.5,51.6%,0.515600,,,,Sin cuota/EV,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano
2026-06-29,12:00,Brazil vs Japan,10Bet,SHOTS_TOTAL OVER.18.5,SHOTS_TOTAL OVER.18.5,48.4%,0.484400,,,,Sin cuota/EV,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano
2026-06-29,12:00,Brazil vs Japan,10Bet,Visita corners -3.5,CORNERS_AWAY UNDER.3.5,48.4%,0.483800,1.85,-0.10,-0.105000,EV negativo,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano
2026-06-29,12:00,Brazil vs Japan,10Bet,TEAM_TOTAL_HOME OVER.1.5,TEAM_TOTAL_HOME OVER.1.5,48.1%,0.481400,,,,Sin cuota/EV,Baja,torneo actual,usa Poisson base con estadisticas de goles del torneo,un gol temprano o baja eficacia puede cambiar la lectura del mercado
2026-06-29,12:00,Brazil vs Japan,10Bet,TEAM_TOTAL_AWAY UNDER.1.5,TEAM_TOTAL_AWAY UNDER.1.5,47.8%,0.478000,,,,Sin cuota/EV,Baja,torneo actual,usa Poisson base con estadisticas de goles del torneo,un gol temprano o baja eficacia puede cambiar la lectura del mercado
2026-06-29,12:00,Brazil vs Japan,10Bet,1T -1.5,FIRST_HALF_TOTALS UNDER.1.5,47.8%,0.477900,1.17,-0.44,-0.440900,EV negativo,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el primer tiempo puede tener ritmo bajo o rotaciones
2026-06-29,12:00,Brazil vs Japan,10Bet,SHOTS_ON_TARGET_TOTAL OVER.7.5,SHOTS_ON_TARGET_TOTAL OVER.7.5,47.5%,0.475400,,,,Sin cuota/EV,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano
2026-06-29,12:00,Brazil vs Japan,10Bet,Local corners +4.5,CORNERS_HOME OVER.4.5,46.8%,0.467900,,,,Sin cuota/EV,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano
2026-06-29,12:00,Brazil vs Japan,10Bet,DNB local,DRAW_NO_BET HOME,46.5%,0.464900,1.33,-0.38,-0.381600,EV negativo,Baja,torneo actual,usa Poisson base con estadisticas de goles del torneo,riesgo propio del resultado final y variacion del modelo
2026-06-29,12:00,Brazil vs Japan,10Bet,Corners total +8.5,CORNERS_TOTALS OVER.8.5,44.2%,0.442300,,,,Sin cuota/EV,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano
2026-06-29,12:00,Brazil vs Japan,10Bet,Local tarjetas +1.5,CARDS_HOME OVER.1.5,44.2%,0.442200,,,,Sin cuota/EV,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,depende mucho del arbitro y del contexto competitivo
2026-06-29,12:00,Brazil vs Japan,10Bet,Goles +3.5,TOTALS OVER.3.5,43.5%,0.434900,3.40,0.48,0.478800,EV positivo,Baja,torneo actual,usa Poisson base con estadisticas de goles del torneo,un gol temprano o baja eficacia puede cambiar la lectura del mercado
2026-06-29,12:00,Brazil vs Japan,10Bet,Corners total -7.5,CORNERS_TOTALS UNDER.7.5,41.9%,0.418600,,,,Sin cuota/EV,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano
2026-06-29,12:00,Brazil vs Japan,10Bet,Gana visita,1X2 AWAY,41.3%,0.413500,5.75,1.38,1.377800,EV positivo,Baja,torneo actual,usa Poisson base con estadisticas de goles del torneo,riesgo propio del resultado final y variacion del modelo
2026-06-29,12:00,Brazil vs Japan,10Bet,SHOTS_ON_TARGET_TOTAL UNDER.6.5,SHOTS_ON_TARGET_TOTAL UNDER.6.5,37.8%,0.378200,,,,Sin cuota/EV,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano
2026-06-29,12:00,Brazil vs Japan,10Bet,Gana local,1X2 HOME,35.9%,0.359300,3.00,0.08,0.078000,EV positivo,Baja,torneo actual,usa Poisson base con estadisticas de goles del torneo,riesgo propio del resultado final y variacion del modelo
2026-06-29,12:00,Brazil vs Japan,10Bet,Goles -2.5,TOTALS UNDER.2.5,34.6%,0.345700,1.15,-0.60,-0.602400,EV negativo,Baja,torneo actual,usa Poisson base con estadisticas de goles del torneo,un gol temprano o baja eficacia puede cambiar la lectura del mercado
2026-06-29,12:00,Brazil vs Japan,10Bet,Local corners -3.5,CORNERS_HOME UNDER.3.5,34.2%,0.342300,,,,Sin cuota/EV,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano
2026-06-29,12:00,Brazil vs Japan,10Bet,SHOTS_ON_TARGET_TOTAL OVER.8.5,SHOTS_ON_TARGET_TOTAL OVER.8.5,33.8%,0.338000,,,,Sin cuota/EV,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano
2026-06-29,12:00,Brazil vs Japan,10Bet,BTTS no,BTTS NO,33.7%,0.337400,1.18,-0.60,-0.601900,EV negativo,Baja,torneo actual,usa Poisson base con estadisticas de goles del torneo,un gol temprano o baja eficacia puede cambiar la lectura del mercado
2026-06-29,12:00,Brazil vs Japan,10Bet,Visita corners +4.5,CORNERS_AWAY OVER.4.5,32.2%,0.322500,,,,Sin cuota/EV,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano
2026-06-29,12:00,Brazil vs Japan,10Bet,Corners total +9.5,CORNERS_TOTALS OVER.9.5,31.5%,0.314800,2.05,-0.35,-0.354600,EV negativo,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano
2026-06-29,12:00,Brazil vs Japan,10Bet,SHOTS_TOTAL OVER.20.5,SHOTS_TOTAL OVER.20.5,31.0%,0.310200,,,,Sin cuota/EV,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano
2026-06-29,12:00,Brazil vs Japan,10Bet,Local corners +5.5,CORNERS_HOME OVER.5.5,29.7%,0.297100,1.95,-0.42,-0.420700,EV negativo,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano
2026-06-29,12:00,Brazil vs Japan,10Bet,TEAM_TOTAL_AWAY OVER.2.5,TEAM_TOTAL_AWAY OVER.2.5,25.6%,0.255900,,,,Sin cuota/EV,Baja,torneo actual,usa Poisson base con estadisticas de goles del torneo,un gol temprano o baja eficacia puede cambiar la lectura del mercado
2026-06-29,12:00,Brazil vs Japan,10Bet,1X2 DRAW,1X2 DRAW,22.7%,0.227100,1.73,-0.61,-0.607100,EV negativo,Baja,torneo actual,usa Poisson base con estadisticas de goles del torneo,riesgo propio del resultado final y variacion del modelo
2026-06-29,12:00,Brazil vs Japan,10Bet,SHOTS_ON_TARGET_TOTAL OVER.9.5,SHOTS_ON_TARGET_TOTAL OVER.9.5,22.4%,0.223600,,,,Sin cuota/EV,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano
2026-06-29,12:00,Brazil vs Japan,10Bet,Local tarjetas -0.5,CARDS_HOME UNDER.0.5,22.3%,0.223100,,,,Sin cuota/EV,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,depende mucho del arbitro y del contexto competitivo
2026-06-29,12:00,Brazil vs Japan,10Bet,TEAM_TOTAL_HOME OVER.2.5,TEAM_TOTAL_HOME OVER.2.5,22.2%,0.221800,,,,Sin cuota/EV,Baja,torneo actual,usa Poisson base con estadisticas de goles del torneo,un gol temprano o baja eficacia puede cambiar la lectura del mercado
2026-06-29,12:00,Brazil vs Japan,10Bet,Corners total +10.5,CORNERS_TOTALS OVER.10.5,21.0%,0.209700,,,,Sin cuota/EV,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano
2026-06-29,12:00,Brazil vs Japan,10Bet,TEAM_TOTAL_HOME UNDER.0.5,TEAM_TOTAL_HOME UNDER.0.5,19.8%,0.198000,,,,Sin cuota/EV,Baja,torneo actual,usa Poisson base con estadisticas de goles del torneo,un gol temprano o baja eficacia puede cambiar la lectura del mercado
2026-06-29,12:00,Brazil vs Japan,10Bet,Tarjetas total +2.5,CARDS_TOTALS OVER.2.5,19.1%,0.191200,,,,Sin cuota/EV,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,depende mucho del arbitro y del contexto competitivo
2026-06-29,12:00,Brazil vs Japan,10Bet,Local tarjetas +2.5,CARDS_HOME OVER.2.5,19.1%,0.191200,,,,Sin cuota/EV,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,depende mucho del arbitro y del contexto competitivo
2026-06-29,12:00,Brazil vs Japan,10Bet,Visita corners +5.5,CORNERS_AWAY OVER.5.5,17.7%,0.177100,,,,Sin cuota/EV,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano
2026-06-29,12:00,Brazil vs Japan,10Bet,SHOTS_TOTAL OVER.22.5,SHOTS_TOTAL OVER.22.5,17.4%,0.174400,,,,Sin cuota/EV,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano
2026-06-29,12:00,Brazil vs Japan,10Bet,TEAM_TOTAL_AWAY UNDER.0.5,TEAM_TOTAL_AWAY UNDER.0.5,17.4%,0.173900,,,,Sin cuota/EV,Baja,torneo actual,usa Poisson base con estadisticas de goles del torneo,un gol temprano o baja eficacia puede cambiar la lectura del mercado
2026-06-29,12:00,Brazil vs Japan,10Bet,1T -0.5,FIRST_HALF_TOTALS UNDER.0.5,17.4%,0.173800,1.50,-0.74,-0.739300,EV negativo,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el primer tiempo puede tener ritmo bajo o rotaciones
2026-06-29,12:00,Brazil vs Japan,10Bet,Local corners +6.5,CORNERS_HOME OVER.6.5,16.9%,0.168900,,,,Sin cuota/EV,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano
2026-06-29,12:00,Brazil vs Japan,10Bet,Goles -1.5,TOTALS UNDER.1.5,15.0%,0.150400,1.62,-0.76,-0.756300,EV negativo,Baja,torneo actual,usa Poisson base con estadisticas de goles del torneo,un gol temprano o baja eficacia puede cambiar la lectura del mercado
2026-06-29,12:00,Brazil vs Japan,10Bet,Corners total +11.5,CORNERS_TOTALS OVER.11.5,13.1%,0.130800,,,,Sin cuota/EV,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano
2026-06-29,12:00,Brazil vs Japan,10Bet,Visita corners +6.5,CORNERS_AWAY OVER.6.5,8.6%,0.086300,,,,Sin cuota/EV,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano
2026-06-29,12:00,Brazil vs Japan,10Bet,SHOTS_TOTAL OVER.24.5,SHOTS_TOTAL OVER.24.5,8.6%,0.086100,,,,Sin cuota/EV,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano
2026-06-29,12:00,Brazil vs Japan,10Bet,Tarjetas total +3.5,CARDS_TOTALS OVER.3.5,6.6%,0.065600,,,,Sin cuota/EV,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,depende mucho del arbitro y del contexto competitivo
2026-06-29,12:00,Brazil vs Japan,10Bet,Local tarjetas +3.5,CARDS_HOME OVER.3.5,6.6%,0.065600,,,,Sin cuota/EV,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,depende mucho del arbitro y del contexto competitivo
2026-06-29,12:00,Brazil vs Japan,10Bet,SHOTS_TOTAL OVER.26.5,SHOTS_TOTAL OVER.26.5,3.7%,0.037400,,,,Sin cuota/EV,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano
2026-06-29,12:00,Brazil vs Japan,10Bet,Tarjetas total +4.5,CARDS_TOTALS OVER.4.5,1.9%,0.018600,,,,Sin cuota/EV,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,depende mucho del arbitro y del contexto competitivo
2026-06-29,12:00,Brazil vs Japan,10Bet,Tarjetas total +5.5,CARDS_TOTALS OVER.5.5,0.4%,0.004500,,,,Sin cuota/EV,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,depende mucho del arbitro y del contexto competitivo
2026-06-29,12:00,Brazil vs Japan,10Bet,Tarjetas total +6.5,CARDS_TOTALS OVER.6.5,0.1%,0.000900,,,,Sin cuota/EV,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,depende mucho del arbitro y del contexto competitivo
2026-06-29,15:30,Germany vs Paraguay,10Bet,Visita corners -6.5,CORNERS_AWAY UNDER.6.5,100.0%,0.999700,,,,Sin cuota/EV,Alta,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano
2026-06-29,15:30,Germany vs Paraguay,10Bet,Visita corners -5.5,CORNERS_AWAY UNDER.5.5,99.8%,0.998200,,,,Sin cuota/EV,Alta,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano
2026-06-29,15:30,Germany vs Paraguay,10Bet,Visita corners -4.5,CORNERS_AWAY UNDER.4.5,99.1%,0.990900,,,,Sin cuota/EV,Alta,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano
2026-06-29,15:30,Germany vs Paraguay,10Bet,SHOTS_TOTAL OVER.18.5,SHOTS_TOTAL OVER.18.5,99.1%,0.990700,,,,Sin cuota/EV,Alta,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano
